,Synset,Name,1
506,Synset('bridesmaid.n.01'),bridesmaid.n.01,bridesmaid
507,Synset('bigot.n.01'),bigot.n.01,bigot
508,Synset('traveling_salesman.n.01'),traveling_salesman.n.01,traveling_salesman
509,Synset('mayan.n.01'),mayan.n.01,Mayan
510,Synset('nahuatl.n.01'),nahuatl.n.01,Nahuatl
511,Synset('olmec.n.01'),olmec.n.01,Olmec
512,Synset('advertiser.n.01'),advertiser.n.01,advertiser
513,Synset('basketball_player.n.01'),basketball_player.n.01,basketball_player
514,Synset('substitute.n.02'),substitute.n.02,substitute
515,Synset('golfer.n.01'),golfer.n.01,golfer
516,Synset('hatmaker.n.01'),hatmaker.n.01,hatmaker
517,Synset('insurgent.n.01'),insurgent.n.01,insurgent
518,Synset('minstrel.n.02'),minstrel.n.02,minstrel
519,Synset('attache.n.01'),attache.n.01,attache
520,Synset('flower_girl.n.02'),flower_girl.n.02,flower_girl
521,Synset('fakir.n.01'),fakir.n.01,fakir
522,Synset('new_englander.n.01'),new_englander.n.01,New_Englander
523,Synset('yankee.n.01'),yankee.n.01,Yankee
524,Synset('latin_american.n.01'),latin_american.n.01,Latin_American
525,Synset('afghan.n.02'),afghan.n.02,Afghan
526,Synset('armenian.n.01'),armenian.n.01,Armenian
527,Synset('bangladeshi.n.01'),bangladeshi.n.01,Bangladeshi
528,Synset('bengali.n.01'),bengali.n.01,Bengali
529,Synset('byzantine.n.01'),byzantine.n.01,Byzantine
530,Synset('chinese.n.02'),chinese.n.02,Chinese
531,Synset('east_indian.n.01'),east_indian.n.01,East_Indian
532,Synset('hindu.n.01'),hindu.n.01,Hindu
533,Synset('iberian.n.01'),iberian.n.01,Iberian
534,Synset('indonesian.n.01'),indonesian.n.01,Indonesian
535,Synset('irani.n.01'),irani.n.01,Irani
536,Synset('iraqi.n.01'),iraqi.n.01,Iraqi
537,Synset('israelite.n.01'),israelite.n.01,Israelite
538,Synset('lao.n.01'),lao.n.01,Lao
539,Synset('malay.n.01'),malay.n.01,Malay
540,Synset('malaysian.n.01'),malaysian.n.01,Malaysian
541,Synset('nepalese.n.01'),nepalese.n.01,Nepalese
542,Synset('oriental.n.01'),oriental.n.01,Oriental
543,Synset('sherpa.n.01'),sherpa.n.01,Sherpa
544,Synset('singaporean.n.01'),singaporean.n.01,Singaporean
545,Synset('sinhalese.n.01'),sinhalese.n.01,Sinhalese
546,Synset('sri_lankan.n.01'),sri_lankan.n.01,Sri_Lankan
547,Synset('syrian.n.01'),syrian.n.01,Syrian
548,Synset('tajik.n.01'),tajik.n.01,Tajik
549,Synset('thai.n.01'),thai.n.01,Thai
550,Synset('trojan.n.01'),trojan.n.01,Trojan
551,Synset('albanian.n.01'),albanian.n.01,Albanian
552,Synset('andorran.n.01'),andorran.n.01,Andorran
553,Synset('austrian.n.01'),austrian.n.01,Austrian
554,Synset('balkan.n.01'),balkan.n.01,Balkan
555,Synset('basque.n.01'),basque.n.01,Basque
556,Synset('belgian.n.01'),belgian.n.01,Belgian
557,Synset('bohemian.n.02'),bohemian.n.02,Bohemian
558,Synset('britisher.n.01'),britisher.n.01,Britisher
559,Synset('bulgarian.n.01'),bulgarian.n.01,Bulgarian
560,Synset('byelorussian.n.01'),byelorussian.n.01,Byelorussian
561,Synset('celt.n.01'),celt.n.01,Celt
562,Synset('cretan.n.01'),cretan.n.01,Cretan
563,Synset('cypriot.n.01'),cypriot.n.01,Cypriot
564,Synset('czech.n.01'),czech.n.01,Czech
565,Synset('czechoslovakian.n.01'),czechoslovakian.n.01,Czechoslovakian
566,Synset('dalmatian.n.01'),dalmatian.n.01,Dalmatian
567,Synset('dane.n.01'),dane.n.01,Dane
568,Synset('finn.n.01'),finn.n.01,Finn
569,Synset('german.n.01'),german.n.01,German
570,Synset('gibraltarian.n.01'),gibraltarian.n.01,Gibraltarian
571,Synset('grecian.n.01'),grecian.n.01,Grecian
572,Synset('hungarian.n.01'),hungarian.n.01,Hungarian
573,Synset('iberian.n.02'),iberian.n.02,Iberian
574,Synset('italian.n.01'),italian.n.01,Italian
575,Synset('lapp.n.01'),lapp.n.01,Lapp
576,Synset('latvian.n.01'),latvian.n.01,Latvian
577,Synset('liechtensteiner.n.01'),liechtensteiner.n.01,Liechtensteiner
578,Synset('lithuanian.n.01'),lithuanian.n.01,Lithuanian
579,Synset('luxemburger.n.01'),luxemburger.n.01,Luxemburger
580,Synset('macedonian.n.01'),macedonian.n.01,Macedonian
581,Synset('maltese.n.01'),maltese.n.01,Maltese
582,Synset('monegasque.n.01'),monegasque.n.01,Monegasque
583,Synset('norwegian.n.01'),norwegian.n.01,Norwegian
584,Synset('pole.n.02'),pole.n.02,Pole
585,Synset('portuguese.n.02'),portuguese.n.02,Portuguese
586,Synset('roman.n.02'),roman.n.02,Roman
587,Synset('romanian.n.01'),romanian.n.01,Romanian
588,Synset('san_marinese.n.01'),san_marinese.n.01,San_Marinese
589,Synset('scandinavian.n.01'),scandinavian.n.01,Scandinavian
590,Synset('scot.n.01'),scot.n.01,Scot
591,Synset('slovak.n.01'),slovak.n.01,Slovak
592,Synset('slovenian.n.01'),slovenian.n.01,Slovenian
593,Synset('spaniard.n.01'),spaniard.n.01,Spaniard
594,Synset('swede.n.01'),swede.n.01,Swede
595,Synset('thracian.n.01'),thracian.n.01,Thracian
596,Synset('welshman.n.01'),welshman.n.01,Welshman
597,Synset('yugoslav.n.01'),yugoslav.n.01,Yugoslav
598,Synset('highness.n.01'),highness.n.01,Highness
599,Synset('prince.n.01'),prince.n.01,prince
600,Synset('princess.n.01'),princess.n.01,princess
601,Synset('clergyman.n.01'),clergyman.n.01,clergyman
602,Synset('pope.n.01'),pope.n.01,pope
603,Synset('rabbi.n.01'),rabbi.n.01,rabbi
604,Synset('bodyguard.n.01'),bodyguard.n.01,bodyguard
605,Synset('fireman.n.04'),fireman.n.04,fireman
606,Synset('friend.n.05'),friend.n.05,Friend
607,Synset('shaker.n.02'),shaker.n.02,Shaker
608,Synset('mullah.n.01'),mullah.n.01,Mullah
609,Synset('shiite.n.01'),shiite.n.01,Shiite
610,Synset('sunnite.n.01'),sunnite.n.01,Sunnite
611,Synset('benedictine.n.01'),benedictine.n.01,Benedictine
612,Synset('invalid.n.01'),invalid.n.01,invalid
613,Synset('arab.n.01'),arab.n.01,Arab
614,Synset('bartender.n.01'),bartender.n.01,bartender
615,Synset('staff_member.n.01'),staff_member.n.01,staff_member
616,Synset('carbon_dioxide.n.01'),carbon_dioxide.n.01,carbon_dioxide
617,Synset('pastry.n.02'),pastry.n.02,pastry
618,Synset('bleu.n.01'),bleu.n.01,bleu
619,Synset('cocoa_butter.n.02'),cocoa_butter.n.02,cocoa_butter
620,Synset('copra.n.01'),copra.n.01,copra
621,Synset('alewife.n.01'),alewife.n.01,alewife
622,Synset('anchovy.n.01'),anchovy.n.01,anchovy
623,Synset('eel.n.01'),eel.n.01,eel
624,Synset('haddock.n.01'),haddock.n.01,haddock
625,Synset('mullet.n.01'),mullet.n.01,mullet
626,Synset('salmon.n.03'),salmon.n.03,salmon
627,Synset('shad.n.01'),shad.n.01,shad
628,Synset('smelt.n.01'),smelt.n.01,smelt
629,Synset('beef.n.02'),beef.n.02,beef
630,Synset('escargot.n.01'),escargot.n.01,escargot
631,Synset('lamb.n.05'),lamb.n.05,lamb
632,Synset('mouton.n.01'),mouton.n.01,mouton
633,Synset('pork.n.01'),pork.n.01,pork
634,Synset('sausage.n.01'),sausage.n.01,sausage
635,Synset('periwinkle.n.03'),periwinkle.n.03,periwinkle
636,Synset('prawn.n.01'),prawn.n.01,prawn
637,Synset('squid.n.01'),squid.n.01,squid
638,Synset('whelk.n.01'),whelk.n.01,whelk
639,Synset('enzyme.n.01'),enzyme.n.01,enzyme
640,Synset('blood.n.01'),blood.n.01,blood
641,Synset('chyle.n.01'),chyle.n.01,chyle
642,Synset('lymph.n.01'),lymph.n.01,lymph
643,Synset('serum.n.01'),serum.n.01,serum
644,Synset('antimony.n.01'),antimony.n.01,antimony
645,Synset('barium.n.01'),barium.n.01,barium
646,Synset('cadmium.n.01'),cadmium.n.01,cadmium
647,Synset('calcium.n.01'),calcium.n.01,calcium
648,Synset('cerium.n.01'),cerium.n.01,cerium
649,Synset('cesium.n.01'),cesium.n.01,cesium
650,Synset('chromium.n.01'),chromium.n.01,chromium
651,Synset('cobalt.n.01'),cobalt.n.01,cobalt
652,Synset('copper.n.01'),copper.n.01,copper
653,Synset('erbium.n.01'),erbium.n.01,erbium
654,Synset('gadolinium.n.01'),gadolinium.n.01,gadolinium
655,Synset('gallium.n.01'),gallium.n.01,gallium
656,Synset('holmium.n.01'),holmium.n.01,holmium
657,Synset('indium.n.01'),indium.n.01,indium
658,Synset('lithium.n.01'),lithium.n.01,lithium
659,Synset('magnesium.n.01'),magnesium.n.01,magnesium
660,Synset('manganese.n.01'),manganese.n.01,manganese
661,Synset('mercury.n.01'),mercury.n.01,mercury
662,Synset('molybdenum.n.01'),molybdenum.n.01,molybdenum
663,Synset('neodymium.n.01'),neodymium.n.01,neodymium
664,Synset('nickel.n.01'),nickel.n.01,nickel
665,Synset('niobium.n.01'),niobium.n.01,niobium
666,Synset('potassium.n.01'),potassium.n.01,potassium
667,Synset('praseodymium.n.01'),praseodymium.n.01,praseodymium
668,Synset('radium.n.01'),radium.n.01,radium
669,Synset('rubidium.n.01'),rubidium.n.01,rubidium
670,Synset('samarium.n.01'),samarium.n.01,samarium
671,Synset('scandium.n.01'),scandium.n.01,scandium
672,Synset('sodium.n.01'),sodium.n.01,sodium
673,Synset('strontium.n.01'),strontium.n.01,strontium
674,Synset('tantalum.n.01'),tantalum.n.01,tantalum
675,Synset('thallium.n.01'),thallium.n.01,thallium
676,Synset('thorium.n.01'),thorium.n.01,thorium
677,Synset('thulium.n.01'),thulium.n.01,thulium
678,Synset('tin.n.01'),tin.n.01,tin
679,Synset('titanium.n.01'),titanium.n.01,titanium
680,Synset('tungsten.n.01'),tungsten.n.01,tungsten
681,Synset('uranium.n.01'),uranium.n.01,uranium
682,Synset('vanadium.n.01'),vanadium.n.01,vanadium
683,Synset('yttrium.n.01'),yttrium.n.01,yttrium
684,Synset('zirconium.n.01'),zirconium.n.01,zirconium
685,Synset('emery_paper.n.01'),emery_paper.n.01,emery_paper
686,Synset('feather.n.01'),feather.n.01,feather
687,Synset('horn.n.07'),horn.n.07,horn
688,Synset('explosive.n.01'),explosive.n.01,explosive
689,Synset('dye.n.01'),dye.n.01,dye
690,Synset('paint.n.01'),paint.n.01,paint
691,Synset('pigment.n.01'),pigment.n.01,pigment
692,Synset('semiconductor.n.01'),semiconductor.n.01,semiconductor
693,Synset('silver.n.01'),silver.n.01,silver
694,Synset('bassine.n.01'),bassine.n.01,bassine
695,Synset('bristle.n.01'),bristle.n.01,bristle
696,Synset('lint.n.01'),lint.n.01,lint
697,Synset('loofa.n.01'),loofa.n.01,loofa
698,Synset('raffia.n.02'),raffia.n.02,raffia
699,Synset('raveling.n.01'),raveling.n.01,raveling
700,Synset('apatite.n.01'),apatite.n.01,apatite
701,Synset('bauxite.n.01'),bauxite.n.01,bauxite
702,Synset('beryl.n.01'),beryl.n.01,beryl
703,Synset('borax.n.01'),borax.n.01,borax
704,Synset('bornite.n.01'),bornite.n.01,bornite
705,Synset('cinnabar.n.01'),cinnabar.n.01,cinnabar
706,Synset('dolomite.n.02'),dolomite.n.02,dolomite
707,Synset('emery.n.01'),emery.n.01,emery
708,Synset('fluorite.n.01'),fluorite.n.01,fluorite
709,Synset('gadolinite.n.01'),gadolinite.n.01,gadolinite
710,Synset('galena.n.01'),galena.n.01,galena
711,Synset('gypsum.n.01'),gypsum.n.01,gypsum
712,Synset('halite.n.01'),halite.n.01,halite
713,Synset('heavy_spar.n.01'),heavy_spar.n.01,heavy_spar
714,Synset('kernite.n.01'),kernite.n.01,kernite
715,Synset('mica.n.01'),mica.n.01,mica
716,Synset('niobite.n.01'),niobite.n.01,niobite
717,Synset('olivine.n.01'),olivine.n.01,olivine
718,Synset('pyrite.n.01'),pyrite.n.01,pyrite
719,Synset('quartz.n.02'),quartz.n.02,quartz
720,Synset('rutile.n.01'),rutile.n.01,rutile
721,Synset('smaltite.n.01'),smaltite.n.01,smaltite
722,Synset('spinel.n.01'),spinel.n.01,spinel
723,Synset('sylvanite.n.01'),sylvanite.n.01,sylvanite
724,Synset('sylvite.n.01'),sylvite.n.01,sylvite
725,Synset('talc.n.01'),talc.n.01,talc
726,Synset('thorite.n.01'),thorite.n.01,thorite
727,Synset('zinc_blende.n.01'),zinc_blende.n.01,zinc_blende
728,Synset('zircon.n.01'),zircon.n.01,zircon
729,Synset('limestone.n.01'),limestone.n.01,limestone
730,Synset('sewage.n.01'),sewage.n.01,sewage
731,Synset('steel.n.01'),steel.n.01,steel
732,Synset('cocoa.n.01'),cocoa.n.01,cocoa
733,Synset('fruit_drink.n.01'),fruit_drink.n.01,fruit_drink
734,Synset('milk.n.01'),milk.n.01,milk
735,Synset('mixer.n.02'),mixer.n.02,mixer
736,Synset('tea.n.01'),tea.n.01,tea
737,Synset('agar.n.01'),agar.n.01,agar
738,Synset('carob.n.03'),carob.n.03,carob
739,Synset('cocoa.n.02'),cocoa.n.02,cocoa
740,Synset('egg.n.02'),egg.n.02,egg
741,Synset('flour.n.01'),flour.n.01,flour
742,Synset('tapioca.n.01'),tapioca.n.01,tapioca
743,Synset('vitamin.n.01'),vitamin.n.01,vitamin
744,Synset('orbit.n.01'),orbit.n.01,orbit
745,Synset('apex.n.02'),apex.n.02,apex
746,Synset('exaltation.n.02'),exaltation.n.02,exaltation
747,Synset('nadir.n.02'),nadir.n.02,nadir
748,Synset('zenith.n.01'),zenith.n.01,zenith
749,Synset('bight.n.04'),bight.n.04,bight
750,Synset('nucleus.n.02'),nucleus.n.02,nucleus
751,Synset('nucleus.n.04'),nucleus.n.04,nucleus
752,Synset('canthus.n.01'),canthus.n.01,canthus
753,Synset('wight.n.02'),wight.n.02,Wight
754,Synset('mantle.n.03'),mantle.n.03,mantle
755,Synset('snow.n.02'),snow.n.02,snow
756,Synset('capital.n.08'),capital.n.08,capital
757,Synset('crown.n.02'),crown.n.02,crown
758,Synset('crown.n.07'),crown.n.07,crown
759,Synset('colony.n.03'),colony.n.03,Colony
760,Synset('crotch.n.02'),crotch.n.02,crotch
761,Synset('pocket.n.09'),pocket.n.09,pocket
762,Synset('stock.n.15'),stock.n.15,stock
763,Synset('central_processing_unit.n.01'),central_processing_unit.n.01,central_processing_unit
764,Synset('keel.n.03'),keel.n.03,keel
765,Synset('keelson.n.01'),keelson.n.01,keelson
766,Synset('ridge.n.06'),ridge.n.06,ridge
767,Synset('bib.n.01'),bib.n.01,bib
768,Synset('gore.n.03'),gore.n.03,gore
769,Synset('guimpe.n.01'),guimpe.n.01,guimpe
770,Synset('gusset.n.03'),gusset.n.03,gusset
771,Synset('liner.n.03'),liner.n.03,liner
772,Synset('train.n.05'),train.n.05,train
773,Synset('counter.n.08'),counter.n.08,counter
774,Synset('quarter.n.13'),quarter.n.13,quarter
775,Synset('saddle.n.04'),saddle.n.04,saddle
776,Synset('upper.n.02'),upper.n.02,upper
777,Synset('vamp.n.03'),vamp.n.03,vamp
778,Synset('anvil.n.01'),anvil.n.01,anvil
779,Synset('crosshead.n.02'),crosshead.n.02,crosshead
780,Synset('ingot.n.01'),ingot.n.01,ingot
781,Synset('nut.n.03'),nut.n.03,nut
782,Synset('brick.n.01'),brick.n.01,brick
783,Synset('cement.n.02'),cement.n.02,cement
784,Synset('concrete.n.01'),concrete.n.01,concrete
785,Synset('lumber.n.01'),lumber.n.01,lumber
786,Synset('mortar.n.02'),mortar.n.02,mortar
787,Synset('bootleg.n.02'),bootleg.n.02,bootleg
788,Synset('canopy.n.01'),canopy.n.01,canopy
789,Synset('casing.n.02'),casing.n.02,casing
790,Synset('finger.n.03'),finger.n.03,finger
791,Synset('instep.n.02'),instep.n.02,instep
792,Synset('thumb.n.02'),thumb.n.02,thumb
793,Synset('toe.n.02'),toe.n.02,toe
794,Synset('upholstery.n.01'),upholstery.n.01,upholstery
795,Synset('knob.n.04'),knob.n.04,knob
796,Synset('tail_fin.n.02'),tail_fin.n.02,tail_fin
797,Synset('mine.n.01'),mine.n.01,mine
798,Synset('belting.n.01'),belting.n.01,belting
799,Synset('canopy.n.02'),canopy.n.02,canopy
800,Synset('canvas.n.01'),canvas.n.01,canvas
801,Synset('chenille.n.02'),chenille.n.02,chenille
802,Synset('chino.n.02'),chino.n.02,chino
803,Synset('linen.n.01'),linen.n.01,linen
804,Synset('mackintosh.n.01'),mackintosh.n.01,mackintosh
805,Synset('motley.n.03'),motley.n.03,motley
806,Synset('olive_drab.n.03'),olive_drab.n.03,olive_drab
807,Synset('sacking.n.01'),sacking.n.01,sacking
808,Synset('terry.n.02'),terry.n.02,terry
809,Synset('tweed.n.01'),tweed.n.01,tweed
810,Synset('yoke.n.01'),yoke.n.01,yoke
811,Synset('depository.n.01'),depository.n.01,depository
812,Synset('power_system.n.01'),power_system.n.01,power_system
813,Synset('transportation_system.n.01'),transportation_system.n.01,transportation_system
814,Synset('bob.n.05'),bob.n.05,bob
815,Synset('dickey.n.02'),dickey.n.02,dickey
816,Synset('backing.n.02'),backing.n.02,backing
817,Synset('blanket.n.03'),blanket.n.03,blanket
818,Synset('lift.n.07'),lift.n.07,lift
819,Synset('ratline.n.01'),ratline.n.01,ratline
820,Synset('rope.n.01'),rope.n.01,rope
821,Synset('sheet.n.07'),sheet.n.07,sheet
822,Synset('shroud.n.01'),shroud.n.01,shroud
823,Synset('trace.n.05'),trace.n.05,trace
824,Synset('breech.n.01'),breech.n.01,breech
825,Synset('fly.n.03'),fly.n.03,fly
826,Synset('gun_muzzle.n.01'),gun_muzzle.n.01,gun_muzzle
827,Synset('lunette.n.02'),lunette.n.02,lunette
828,Synset('spout.n.01'),spout.n.01,spout
829,Synset('throat.n.02'),throat.n.02,throat
830,Synset('wicket.n.04'),wicket.n.04,wicket
831,Synset('window.n.02'),window.n.02,window
832,Synset('hobby.n.02'),hobby.n.02,hobby
833,Synset('kite.n.03'),kite.n.03,kite
834,Synset('seesaw.n.01'),seesaw.n.01,seesaw
835,Synset('slide.n.04'),slide.n.04,slide
836,Synset('swing.n.02'),swing.n.02,swing
837,Synset('laminate.n.01'),laminate.n.01,laminate
838,Synset('reef.n.03'),reef.n.03,reef
839,Synset('ribbon.n.03'),ribbon.n.03,ribbon
840,Synset('airdock.n.01'),airdock.n.01,airdock
841,Synset('arcade.n.02'),arcade.n.02,arcade
842,Synset('arch.n.04'),arch.n.04,arch
843,Synset('balcony.n.01'),balcony.n.01,balcony
844,Synset('balcony.n.02'),balcony.n.02,balcony
845,Synset('honeycomb.n.01'),honeycomb.n.01,honeycomb
846,Synset('landing.n.02'),landing.n.02,landing
847,Synset('porch.n.01'),porch.n.01,porch
848,Synset('stadium.n.01'),stadium.n.01,stadium
849,Synset('railroad_track.n.01'),railroad_track.n.01,railroad_track
850,Synset('bob.n.04'),bob.n.04,bob
851,Synset('nekton.n.01'),nekton.n.01,nekton
852,Synset('plankton.n.01'),plankton.n.01,plankton
853,Synset('planet.n.01'),planet.n.01,planet
854,Synset('star.n.01'),star.n.01,star
855,Synset('bark.n.01'),bark.n.01,bark
856,Synset('perianth.n.01'),perianth.n.01,perianth
857,Synset('roof.n.03'),roof.n.03,roof
858,Synset('comet.n.01'),comet.n.01,comet
859,Synset('beehive.n.02'),beehive.n.02,beehive
860,Synset('annulus.n.02'),annulus.n.02,annulus
861,Synset('cap.n.05'),cap.n.05,cap
862,Synset('chalaza.n.01'),chalaza.n.01,chalaza
863,Synset('corona.n.02'),corona.n.02,corona
864,Synset('duct.n.02'),duct.n.02,duct
865,Synset('lobe.n.02'),lobe.n.02,lobe
866,Synset('mentum.n.01'),mentum.n.01,mentum
867,Synset('receptacle.n.02'),receptacle.n.02,receptacle
868,Synset('stump.n.01'),stump.n.01,stump
869,Synset('volva.n.01'),volva.n.01,volva
870,Synset('exhalation.n.02'),exhalation.n.02,exhalation
871,Synset('inhalation.n.01'),inhalation.n.01,inhalation
872,Synset('galvanic_skin_response.n.01'),galvanic_skin_response.n.01,galvanic_skin_response
873,Synset('sexual_intercourse.n.01'),sexual_intercourse.n.01,sexual_intercourse
874,Synset('circulation.n.02'),circulation.n.02,circulation
875,Synset('areola.n.02'),areola.n.02,areola
876,Synset('fovea.n.01'),fovea.n.01,fovea
877,Synset('groin.n.01'),groin.n.01,groin
878,Synset('half-moon.n.01'),half-moon.n.01,half-moon
879,Synset('macula.n.02'),macula.n.02,macula
880,Synset('palm.n.01'),palm.n.01,palm
881,Synset('pubes.n.01'),pubes.n.01,pubes
882,Synset('thenar.n.01'),thenar.n.01,thenar
883,Synset('waist.n.01'),waist.n.01,waist
884,Synset('labium.n.01'),labium.n.01,labium
885,Synset('lip.n.01'),lip.n.01,lip
886,Synset('cheek.n.01'),cheek.n.01,cheek
887,Synset('jaw.n.02'),jaw.n.02,jaw
888,Synset('jowl.n.02'),jowl.n.02,jowl
889,Synset('temple.n.02'),temple.n.02,temple
890,Synset('elbow.n.05'),elbow.n.05,elbow
891,Synset('fetlock.n.01'),fetlock.n.01,fetlock
892,Synset('hock.n.02'),hock.n.02,hock
893,Synset('stifle.n.01'),stifle.n.01,stifle
894,Synset('ctene.n.01'),ctene.n.01,ctene
895,Synset('gland.n.01'),gland.n.01,gland
896,Synset('lens.n.04'),lens.n.04,lens
897,Synset('tongue.n.01'),tongue.n.01,tongue
898,Synset('apophysis.n.02'),apophysis.n.02,apophysis
899,Synset('appendix.n.02'),appendix.n.02,appendix
900,Synset('condyle.n.01'),condyle.n.01,condyle
901,Synset('fetlock.n.02'),fetlock.n.02,fetlock
902,Synset('flagellum.n.02'),flagellum.n.02,flagellum
903,Synset('horn.n.02'),horn.n.02,horn
904,Synset('mastoid.n.01'),mastoid.n.01,mastoid
905,Synset('papilla.n.02'),papilla.n.02,papilla
906,Synset('tail.n.01'),tail.n.01,tail
907,Synset('chiasma.n.01'),chiasma.n.01,chiasma
908,Synset('glans.n.01'),glans.n.01,glans
909,Synset('gyrus.n.01'),gyrus.n.01,gyrus
910,Synset('head.n.26'),head.n.26,head
911,Synset('pad.n.07'),pad.n.07,pad
912,Synset('valve.n.01'),valve.n.01,valve
913,Synset('central_nervous_system.n.01'),central_nervous_system.n.01,central_nervous_system
914,Synset('mononuclear_phagocyte_system.n.01'),mononuclear_phagocyte_system.n.01,mononuclear_phagocyte_system
