,Synsets,domain_x,nrhypos_x,nrdirhypers_x,nrpartrels_x,depthfromtopsynset_x,glosslength_x,minwordlength_x,nroflemmas_x,polyscore_max_x,ngrams_last_mean,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,res_ngrams_2008_mean,ngrams_2008_mean_log_y,ngrams_sum08,ngrams_max08,All_CHILDES_mean,All_CHILDES_mean_log,CHILDES_sum,CHILDES_Sum_log,CHILDES_max,CHILDES_max_log,KBNC_mean,KBNC_mean_log,KBNC_Sum,KBNC_Sum_log,KBNC_max,KBNC_max_log,CABNC_mean,CABNC_mean_log,CABNC_sum,CABNC_Sum_log,CABNC_max,CABNC_max_log,BNC_mean,BNC_mean_log,BNC_sum,BNC_Sum_log,BNC_max,BNC_max_log,A1_Label,A2_Label,A3_Label,MV,vote_x,CHILDES_Rel_mean,KBNC_Rel_mean,CABNC_Rel_mean,BNC_Rel_mean,CHILDES_Rel_mean_log,KBNC_Rel_mean_log,CABNC_Rel_mean_log,BNC_Rel_mean_log,CHILDES_Sum_Rel,KBNC_Sum_Rel,CABNC_Sum_Rel,BNC_Sum_Rel,CHILDES_appear,KBNC_appear,CABNC_appear,BNC_appear,"CHILDES_per100,000","KBNC_per100,000","CABNC_per100,000","BNC_per100,000",CHILDES_perMillionWords,KBNC_perMillionWords,CABNC_perMillionWords,BNC_perMillionWords,binary
414,Synset('flue_pipe.n.01'),music,0,1,0,10,90,4,3,3,-14.74045914,0.0,0.9921355111917723,1.1390646704738383,3.965518081637069e-07,-14.74045914069048,1.1896554244911206e-06,1.183394601866894e-06,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,158.0,5.062595033026967,158.0,5.062595033026967,158.0,5.062595033026967,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.4109905627057154e-06,-38.58115936931148,-36.93294381881565,-37.72175640501975,-13.471218573488953,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.4109905627057154e-06,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.1410990562705715,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,1.4109905627057155,nb
415,Synset('flue_stop.n.01'),music,0,1,0,11,42,9,1,1,-23.04783735,0.0,1.0913490623109496,0.5315635128877914,9.782535198565867e-11,-23.047837349722943,9.782535198565867e-11,9.782535198565867e-11,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
416,Synset('flugelhorn.n.01'),music,0,1,0,10,60,10,2,1,-19.06783203,0.0,0.9921355111917723,0.759376446982559,5.235350541976658e-09,-19.06783203364763,1.0470701083953315e-08,9.803450495837753e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,b,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,3.5721280068499134e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-17.147519245396026,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,3.5721280068499134e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0035721280068499,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0357212800684991,b
417,Synset('flute.n.01'),music,3,1,0,10,165,5,2,4,-13.46889965,0.0,0.9921355111917723,2.0882852292020373,1.4142663355976026e-06,-13.468899652075622,2.828532671195205e-06,2.818261009451817e-06,56.0,4.02535169073515,56.0,4.02535169073515,56.0,4.02535169073515,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,298.0,5.697093486505405,298.0,5.697093486505405,298.0,5.697093486505405,b,b,b,b,b,9.831129287776815e-06,1.8249723744806813e-06,2.0730956957557925e-06,2.661235365103185e-06,-11.52995674863587,-13.213945708315247,-13.08646756264519,-12.836720120010511,9.831129287776815e-06,1.8249723744806813e-06,2.0730956957557925e-06,2.661235365103185e-06,1,1,1,1,0.9831129287776816,0.1824972374480681,0.2073095695755792,0.2661235365103185,9.831129287776816,1.8249723744806807,2.0730956957557924,2.661235365103185,b
418,Synset('free-reed_instrument.n.01'),music,6,1,1,9,34,20,1,1,-22.03274794,3.9047619047619047,0.8929219600725952,0.4303133199567834,2.6995983226640874e-10,-22.032747937381107,2.6995983226640874e-10,2.6995983226640874e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,h,h,h,h,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
419,Synset('free-reed.n.01'),music,0,1,1,11,50,9,1,1,-18.84861774,3.9047619047619047,1.0913490623109496,0.6328137058187991,6.518524831022887e-09,-18.8486177395175,6.518524831022887e-09,6.518524831022887e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,h,h,h,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
420,Synset('french_horn.n.01'),music,0,1,0,10,114,4,2,12,-12.32889419,0.0,0.9921355111917723,1.4428152492668622,4.422107409141063e-06,-12.328894186104186,8.844214818282126e-06,8.745704690227285e-06,130.0,4.867534450455582,130.0,4.867534450455582,130.0,4.867534450455582,14.0,2.6390573296152584,14.0,2.6390573296152584,14.0,2.6390573296152584,6.0,1.791759469228055,6.0,1.791759469228055,6.0,1.791759469228055,720.0,6.579251212010101,720.0,6.579251212010101,720.0,6.579251212010101,b,b,b,b,b,2.2822264418053323e-05,1.2774806621364767e-05,2.487714834906952e-06,6.429830412329843e-06,-10.687773988915438,-11.268035559259935,-12.904146005851237,-11.954562394505816,2.2822264418053323e-05,1.2774806621364767e-05,2.487714834906952e-06,6.429830412329843e-06,1,1,1,1,2.2822264418053324,1.277480662136477,0.2487714834906951,0.6429830412329843,22.82226441805332,12.77480662136477,2.487714834906951,6.429830412329843,b
421,Synset('glockenspiel.n.01'),music,0,1,0,9,116,12,2,1,-18.03397839,0.0,0.8929219600725952,1.468127797499614,1.4721182592380982e-08,-18.03397838771638,2.9442365184761964e-08,2.905106377681932e-08,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,7.0,1.9459101490553128,7.0,1.9459101490553128,7.0,1.9459101490553128,b,b,b,b,b,1.7555588013887174e-07,2.737458561721022e-06,4.146191391511586e-17,6.251224011987347e-08,-15.55530843937102,-12.808480600207083,-37.72175640501975,-16.587903457460605,1.7555588013887174e-07,2.737458561721022e-06,4.146191391511586e-17,6.251224011987347e-08,1,1,0,1,0.0175555880138871,0.2737458561721022,4.146191391511586e-12,0.0062512240119873,0.1755558801388717,2.737458561721022,4.1461913915115854e-11,0.0625122401198734,b
422,Synset('gong.n.01'),music,0,1,0,9,94,4,2,3,-14.32166447,0.0,0.8929219600725952,1.1896897669393425,6.02809586247588e-07,-14.321664467454582,1.205619172495176e-06,1.1877060615006485e-06,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,40.0,3.688879454113936,80.0,4.382026634673881,77.0,4.343805421853684,b,b,b,b,b,8.777794006943587e-07,9.124861872403406e-07,4.146191391511586e-17,3.572128006849913e-07,-13.94587052693692,-13.907092888875194,-37.72175640501975,-14.84493415240198,8.777794006943587e-07,9.124861872403406e-07,4.146191391511586e-17,7.144256013699825e-07,1,1,0,1,0.0877779400694358,0.091248618724034,4.146191391511586e-12,0.0714425601369982,0.8777794006943587,0.9124861872403408,4.1461913915115854e-11,0.7144256013699826,b
423,Synset('grand_piano.n.01'),music,2,1,1,10,91,5,2,10,-11.02018349,3.9047619047619047,0.9921355111917723,1.1517209445902146,1.6367981316989244e-05,-11.02018349019082,3.273596263397849e-05,3.2401840144302696e-05,21.0,3.044522437723423,21.0,3.044522437723423,21.0,3.044522437723423,40.0,3.688879454113936,40.0,3.688879454113936,40.0,3.688879454113936,73.0,4.290459441148391,73.0,4.290459441148391,73.0,4.290459441148391,2533.0,7.837159650001675,2533.0,7.837159650001675,2533.0,7.837159650001675,l,l,l,l,nb,3.686673482916306e-06,3.6499447489613626e-05,3.026719715803457e-05,2.262050060337707e-05,-12.510786001647595,-10.218213434761257,-10.4054460339309,-10.696653956514243,3.686673482916306e-06,3.6499447489613626e-05,3.026719715803457e-05,2.262050060337707e-05,1,1,1,1,0.3686673482916306,3.649944748961363,3.0267197158034573,2.262050060337707,3.6866734829163055,36.49944748961362,30.267197158034573,22.62050060337707,nb
424,Synset('guarnerius.n.03'),music,0,1,0,11,48,10,1,3,-17.37564012,0.0,1.0913490623109496,0.6075011575860472,2.8435140464466733e-08,-17.375640116355758,2.8435140464466733e-08,2.8435140464466733e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
425,Synset('guitar.n.01'),music,6,1,1,9,81,6,1,1,-12.05229566,3.9047619047619047,0.8929219600725952,1.0251582034264546,5.83115388508304e-06,-12.052295655216197,5.83115388508304e-06,5.83115388508304e-06,62.0,4.127134385045092,62.0,4.127134385045092,62.0,4.127134385045092,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,21.0,3.044522437723423,21.0,3.044522437723423,21.0,3.044522437723423,2623.0,7.872073979866873,2623.0,7.872073979866873,2623.0,7.872073979866873,b,b,b,b,b,1.0884464568610048e-05,9.124861872403407e-17,8.707001922174328e-06,2.34242294049183e-05,-11.428174054325927,-36.93294381881565,-11.651383037355869,-10.661739626649045,1.0884464568610048e-05,9.124861872403407e-17,8.707001922174328e-06,2.34242294049183e-05,1,0,1,1,1.0884464568610046,9.124861872403408e-12,0.8707001922174329,2.34242294049183,10.884464568610047,9.124861872403407e-11,8.70700192217433,23.424229404918304,b
426,Synset('handbell.n.01'),music,0,1,0,10,31,8,1,1,-17.07673963,0.0,0.9921355111917723,0.3923444976076555,3.834124484569657e-08,-17.076739631267156,3.834124484569657e-08,3.834124484569657e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,13.0,2.5649493574615367,13.0,2.5649493574615367,13.0,2.5649493574615367,l,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.1609416022262217e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-15.96886424905438,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.1609416022262217e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0116094160222622,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.1160941602226221,b
427,Synset('harmonica.n.01'),music,0,1,0,10,133,4,4,5,-13.99401767,0.0,0.9921355111917723,1.6832844574780057,8.365181082270468e-07,-13.994017669142304,3.346072432908187e-06,2.9416510187729727e-06,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,103.0,4.634728988229636,206.0,5.327876168789581,163.0,5.093750200806762,b,b,b,b,b,1.7555588013887174e-07,2.737458561721022e-06,4.146191391511586e-17,9.198229617638524e-07,-15.55530843937102,-12.808480600207083,-37.72175640501975,-13.899084618286285,1.7555588013887174e-07,2.737458561721022e-06,4.146191391511586e-17,1.839645923527705e-06,1,1,0,1,0.0175555880138871,0.2737458561721022,4.146191391511586e-12,0.1839645923527705,0.1755558801388717,2.737458561721022,4.1461913915115854e-11,1.839645923527705,b
428,Synset('harmonium.n.01'),music,0,1,0,10,74,5,3,6,-12.06153174,0.0,0.9921355111917723,0.9365642846118228,5.777544826853405e-06,-12.061531735961092,1.7332634480560216e-05,1.7157373804366216e-05,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,5.5,1.7047480922384253,11.0,2.3978952727983707,10.0,2.302585092994046,25.0,3.218875824868201,25.0,3.218875824868201,25.0,3.218875824868201,640.0,6.461468176353717,1280.0,7.154615356913663,1233.0,7.117205503164344,b,b,b,b,b,1.7555588013887174e-17,5.018674029821874e-06,1.0365478478778964e-05,5.71540481095986e-06,-38.58115936931148,-12.202344796636767,-11.477029650211088,-12.0723454301622,1.7555588013887174e-17,1.0037348059643748e-05,1.0365478478778964e-05,1.143080962191972e-05,0,1,1,1,1.7555588013887177e-12,1.0037348059643747,1.0365478478778962,1.143080962191972,1.7555588013887175e-11,10.037348059643747,10.365478478778964,11.43080962191972,b
429,Synset('harp.n.01'),music,3,1,0,10,189,4,1,5,-12.73653956,0.0,0.9921355111917723,2.392035807995061,2.9416510187729727e-06,-12.73653956322446,2.9416510187729727e-06,2.9416510187729727e-06,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,163.0,5.093750200806762,163.0,5.093750200806762,163.0,5.093750200806762,b,b,b,b,b,1.7555588013887174e-07,2.737458561721022e-06,4.146191391511586e-17,1.4556421627913394e-06,-15.55530843937102,-12.808480600207083,-37.72175640501975,-13.440063405709155,1.7555588013887174e-07,2.737458561721022e-06,4.146191391511586e-17,1.4556421627913394e-06,1,1,0,1,0.0175555880138871,0.2737458561721022,4.146191391511586e-12,0.1455642162791339,0.1755558801388717,2.737458561721022,4.1461913915115854e-11,1.4556421627913394,b
430,Synset('harpsichord.n.01'),music,2,1,0,10,68,7,2,1,-15.1290144,0.0,0.9921355111917723,0.8606266399135669,2.688763043323661e-07,-15.129014398296862,5.377526086647322e-07,5.089581804895715e-07,19.0,2.9444389791664403,19.0,2.9444389791664403,19.0,2.9444389791664403,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,120.0,4.787491742782046,120.0,4.787491742782046,120.0,4.787491742782046,b,b,l,b,b,3.335561722638562e-06,9.124861872403407e-17,4.146191391511586e-17,1.0716384020549735e-06,-12.61086946020458,-36.93294381881565,-37.72175640501975,-13.746321863733872,3.335561722638562e-06,9.124861872403407e-17,4.146191391511586e-17,1.0716384020549735e-06,1,0,0,1,0.3335561722638562,9.124861872403408e-12,4.146191391511586e-12,0.1071638402054973,3.3355617226385625,9.124861872403407e-11,4.1461913915115854e-11,1.0716384020549738,b
431,Synset('hawaiian_guitar.n.01'),music,0,1,0,10,106,12,2,1,-17.49004452,0.0,0.9921355111917723,1.3415650563358543,2.5361222011355263e-08,-17.490044521970685,5.0722444022710533e-08,4.2700765590097944e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
432,Synset('heckelphone.n.01'),music,0,1,0,13,49,11,2,1,-21.44151305,0.0,1.2897761645493042,0.6201574317024232,5.376061776570851e-10,-21.34389483560802,1.07521235531417e-09,9.7521235531417e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
433,Synset('helicon.n.01'),music,0,1,0,10,51,7,2,2,-18.00752583,0.0,0.9921355111917723,0.6454699799351752,1.5115791729414244e-08,-18.007525829708744,3.0231583458828495e-08,2.6484714865659963e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
434,Synset('high-hat_cymbal.n.01'),music,0,1,0,10,41,8,2,2,-17.07608753,0.0,0.9921355111917723,0.5189072387714153,3.836625520059479e-08,-17.076087534516006,7.673251040118957e-08,7.581464700479047e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
435,Synset('hornpipe.n.03'),music,0,1,0,12,68,7,3,3,-17.12425888,0.0,1.190562613430127,0.8606266399135669,3.65619088292061e-08,-17.124258880858903,1.0968572648761833e-07,1.0922378379518705e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,15.0,2.70805020110221,15.0,2.70805020110221,15.0,2.70805020110221,b,b,X,b,b,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511586e-17,1.3395480025687174e-07,-38.58115936931148,-13.907092888875194,-37.72175640501975,-15.825763405413708,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511586e-17,1.3395480025687174e-07,0,1,0,1,1.7555588013887177e-12,0.091248618724034,4.146191391511586e-12,0.0133954800256871,1.7555588013887175e-11,0.9124861872403408,4.1461913915115854e-11,0.1339548002568717,b
436,Synset('jew's_harp.n.01'),music,0,1,0,8,153,9,3,1,-19.98555526,0.0,0.793708408953418,1.9364099398055248,2.0911425184048462e-09,-19.98555526080973,6.273427555214539e-09,2.885847782962969e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
437,Synset('kazoo.n.01'),music,0,1,0,9,93,5,1,1,-17.36486802,0.0,0.8929219600725952,1.1770334928229664,2.8743102120643016e-08,-17.36486802472846,2.8743102120643016e-08,2.8743102120643016e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,l,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.7860640034249563e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-17.840666425955973,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.7860640034249563e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0017860640034249,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0178606400342495,b
438,Synset('kettle.n.04'),music,0,1,0,9,124,6,5,4,-14.01719706,0.0,0.8929219600725952,1.569377990430622,8.173511282905111e-07,-14.01719705682498,4.086755641452555e-06,3.3285537028859835e-06,96.0,4.564348191467836,96.0,4.564348191467836,96.0,4.564348191467836,21.0,3.044522437723423,21.0,3.044522437723423,21.0,3.044522437723423,54.0,3.9889840465642745,54.0,3.9889840465642745,54.0,3.9889840465642745,165.8,5.110782242701195,829.0,6.720220155135295,776.0,6.654152520183219,l,b,l,l,nb,1.6853364493331686e-05,1.916220993204716e-05,2.238943351416256e-05,1.4806470588392888e-06,-10.990960247903184,-10.86257045115177,-10.706921428515017,-13.423031363814724,1.6853364493331686e-05,1.916220993204716e-05,2.238943351416256e-05,7.403235294196444e-06,1,1,1,1,1.6853364493331686,1.916220993204716,2.238943351416256,0.7403235294196444,16.853364493331686,19.162209932047155,22.38943351416256,7.403235294196444,nb
439,Synset('keyboard_instrument.n.01'),music,16,1,0,8,58,19,1,1,-17.5547759,0.0,0.793708408953418,0.734063898749807,2.3771560719865192e-08,-17.554775898501124,2.3771560719865192e-08,2.3771560719865192e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,h,h,h,h,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
