,Synsets,domain_x,nrhypos_x,nrdirhypers_x,nrpartrels_x,depthfromtopsynset_x,glosslength_x,minwordlength_x,nroflemmas_x,polyscore_max_x,ngrams_last_mean,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,res_ngrams_2008_mean,ngrams_2008_mean_log_y,ngrams_sum08,ngrams_max08,All_CHILDES_mean,All_CHILDES_mean_log,CHILDES_sum,CHILDES_Sum_log,CHILDES_max,CHILDES_max_log,KBNC_mean,KBNC_mean_log,KBNC_Sum,KBNC_Sum_log,KBNC_max,KBNC_max_log,CABNC_mean,CABNC_mean_log,CABNC_sum,CABNC_Sum_log,CABNC_max,CABNC_max_log,BNC_mean,BNC_mean_log,BNC_sum,BNC_Sum_log,BNC_max,BNC_max_log,A1_Label,A2_Label,A3_Label,MV,vote_x,CHILDES_Rel_mean,KBNC_Rel_mean,CABNC_Rel_mean,BNC_Rel_mean,CHILDES_Rel_mean_log,KBNC_Rel_mean_log,CABNC_Rel_mean_log,BNC_Rel_mean_log,CHILDES_Sum_Rel,KBNC_Sum_Rel,CABNC_Sum_Rel,BNC_Sum_Rel,CHILDES_appear,KBNC_appear,CABNC_appear,BNC_appear,"CHILDES_per100,000","KBNC_per100,000","CABNC_per100,000","BNC_per100,000",CHILDES_perMillionWords,KBNC_perMillionWords,CABNC_perMillionWords,BNC_perMillionWords,BNC_Gen_Sum,BNC_Gen_Mean,BNC_Gen_Max,BNC_Gen_Rel_Sum,BNC_Gen_Rel_Mean,BNC_Gen_Rel_Max,BNC_Gen_Rel_Sum_log,BNC_Gen_Rel_Mean_log,BNC_Gen_Rel_Max_log,BNC_Sampler_Sum,BNC_Sampler_Mean,BNC_Sampler_Max,BNC_Gen_Sum_log,BNC_Gen_Mean_log,BNC_Gen_Max_log,BNC_Sampler_Sum_log,BNC_Sampler_Mean_log,BNC_Sampler_Max_log,BNC_Sampler_Rel_Sum,BNC_Sampler_Rel_Mean,BNC_Sampler_Rel_Max,BNC_Sampler_Rel_Sum_log,BNC_Sampler_Rel_Mean_log,BNC_Sampler_Rel_Max_log,BNC_Baby_Sum,BNC_Baby_Mean,BNC_Baby_Max,BNC_Baby_Sum_log,BNC_Baby_Mean_log,BNC_Baby_Max_log,BNC_Baby_Rel_Sum,BNC_Baby_Rel_Mean,BNC_Baby_Rel_Max,BNC_Baby_Rel_Sum_log,BNC_Baby_Rel_Mean_log,BNC_Baby_Rel_Max_log
442,Synset('minibar.n.01'),furn,0,1,0,9,47,7,2,1,-16.800163196147018,0.0,0.9302203567681008,0.8770484039026238,5.05570620923379e-08,-16.800163196147018,1.011141241846758e-07,8.838503617880633e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,23.5,3.157000421150113,47.0,3.8501476017100575,46.0,3.828641396489095,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,2.098625204024324e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-15.376813185365805,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.197250408048648e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0419725040804864,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.4197250408048647,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
443,Synset('china_cabinet.n.01'),furn,0,1,0,9,69,12,2,1,-17.04395027473513,0.0,0.9302203567681008,1.287581699346405,3.9619267866442e-08,-17.04395027473513,7.9238535732884e-08,4.30920685801084e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
444,Synset('dresser.n.05'),furn,0,1,0,9,22,7,1,5,-13.118978292178506,0.0,0.9302203567681008,0.4105332954437813,2.006781642194256e-06,-13.118978292178506,2.006781642194256e-06,2.006781642194256e-06,9.0,2.19722457733622,9.0,2.19722457733622,9.0,2.19722457733622,8.0,2.079441541679836,8.0,2.079441541679836,8.0,2.079441541679836,10.0,2.302585092994046,10.0,2.302585092994046,10.0,2.302585092994046,251.0,5.525452939131784,251.0,5.525452939131784,251.0,5.525452939131784,l,l,l,l,nb,1.5800029212498455e-06,7.299889497922725e-06,4.146191391511585e-06,2.24151032429832e-06,-13.3580838620348,-11.827651347195358,-12.393320382085244,-13.008360667384132,1.5800029212498455e-06,7.299889497922725e-06,4.146191391511585e-06,2.24151032429832e-06,1,1,1,1,0.1580002921249845,0.7299889497922725,0.4146191391511585,0.224151032429832,1.5800029212498454,7.299889497922726,4.146191391511585,2.24151032429832,32.0,32.0,32.0,3.1928413304529915e-06,3.1928413304529915e-06,3.1928413304529915e-06,-12.654599338403104,-12.654599338403104,-12.654599338403104,2.0,2.0,2.0,3.4657359027997265,3.4657359027997265,3.4657359027997265,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.774408210038274e-07,8.774408210038274e-07,8.774408210038274e-07,-13.946256324332078,-13.946256324332078,-13.946256324332078,10.0,10.0,10.0,2.302585092994046,2.302585092994046,2.302585092994046,8.256738324146337e-06,8.256738324146337e-06,8.256738324146337e-06,-11.70448092442679,-11.70448092442679,-11.70448092442679
445,Synset('medicine_chest.n.01'),furn,0,1,0,9,43,14,2,1,-15.818723497699516,0.0,0.9302203567681008,0.802405986549209,1.349011569118375e-07,-15.818723497699516,2.69802313823675e-07,1.566183840395752e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
446,Synset('chiffonier.n.01'),furn,0,1,1,9,31,7,2,2,-15.74071746407609,3.126984126984127,0.9302203567681008,0.5784787344889647,1.4584557739283357e-07,-15.74071746407609,2.916911547856671e-07,2.321005467820214e-07,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,38.0,3.6375861597263857,76.0,4.330733340286331,74.0,4.30406509320417,l,l,l,l,nb,1.7555588013887174e-07,9.124861872403407e-17,4.146191391511585e-07,3.393521606507417e-07,-15.55530843937102,-36.93294381881565,-14.69590547507929,-14.896227446789531,1.7555588013887174e-07,9.124861872403407e-17,4.146191391511585e-07,6.787043213014834e-07,1,0,1,1,0.0175555880138871,9.124861872403408e-12,0.0414619139151158,0.0678704321301483,0.1755558801388717,9.124861872403407e-11,0.4146191391511585,0.6787043213014834,18.0,18.0,18.0,1.7959732483798077e-06,1.7959732483798077e-06,1.7959732483798077e-06,-13.229963483306664,-13.229963483306664,-13.229963483306664,1e-10,1e-10,1e-10,2.8903717578961645,2.8903717578961645,2.8903717578961645,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
447,Synset('highboy.n.01'),furn,0,1,0,9,76,7,2,1,-17.93075345754977,0.0,0.9302203567681008,1.418205929714881,1.6321975326860638e-08,-17.93075345754977,3.264395065372128e-08,2.1095383218039387e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,16.0,2.772588722239781,16.0,2.772588722239781,16.0,2.772588722239781,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.428851202739965e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-15.761224884276135,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.428851202739965e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0142885120273996,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.1428851202739965,6.0,6.0,6.0,5.986577494599358e-07,5.986577494599358e-07,5.986577494599358e-07,-14.328575771974776,-14.328575771974776,-14.328575771974776,1e-10,1e-10,1e-10,1.791759469228055,1.791759469228055,1.791759469228055,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1.0,1.0,1.0,0.0,0.0,0.0,8.256738324146336e-07,8.256738324146336e-07,8.256738324146336e-07,-14.007066017420836,-14.007066017420836,-14.007066017420836
448,Synset('lowboy.n.01'),furn,0,1,0,9,60,6,1,1,-18.574810972356627,0.0,0.9302203567681008,1.119636260301222,8.571603871132538e-09,-18.574810972356627,8.571603871132538e-09,8.571603871132538e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
449,Synset('dining-room_table.n.01'),furn,0,2,1,9,72,17,1,1,-15.935123247700766,3.126984126984127,0.9302203567681008,1.3435635123614662,1.20078126997214e-07,-15.935123247700766,1.20078126997214e-07,1.20078126997214e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
450,Synset('floor_lamp.n.01'),furn,0,1,0,9,31,10,1,1,-16.944160846958614,0.0,0.9302203567681008,0.5784787344889647,4.377684348355616e-08,-16.944160846958614,4.377684348355616e-08,4.377684348355616e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
451,Synset('reading_lamp.n.01'),furn,1,1,0,9,38,12,1,1,-16.363850783070028,0.0,0.9302203567681008,0.7091029648574405,7.82113716013555e-08,-16.363850783070028,7.82113716013555e-08,7.82113716013555e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
452,Synset('table_lamp.n.01'),furn,0,1,0,9,27,10,1,1,-16.41254719997588,0.0,0.9302203567681008,0.5038363171355499,7.44940038543973e-08,-16.41254719997588,7.44940038543973e-08,7.44940038543973e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
453,Synset('file.n.03'),furn,3,1,0,9,70,4,3,9,-10.81353245454196,0.0,0.9302203567681008,1.306242303684759,2.012530751471786e-05,-10.81353245454196,6.037592254415358e-05,5.9994501498294994e-05,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,9.0,2.19722457733622,9.0,2.19722457733622,9.0,2.19722457733622,34.0,3.5263605246161616,34.0,3.5263605246161616,34.0,3.5263605246161616,5226.0,8.561401446080557,5226.0,8.561401446080557,5226.0,8.561401446080557,l,l,l,l,nb,7.022235205554869e-07,8.212375685163067e-06,1.409705073113939e-05,4.666985240949411e-05,-14.169014078251127,-11.709868311538974,-11.169544950463129,-9.97241216043536,7.022235205554869e-07,8.212375685163067e-06,1.409705073113939e-05,4.666985240949411e-05,1,1,1,1,0.0702223520555486,0.8212375685163066,1.409705073113939,4.666985240949411,0.7022235205554869,8.212375685163066,14.09705073113939,46.66985240949411,231.0,231.0,231.0,2.304832335420753e-05,2.304832335420753e-05,2.304832335420753e-05,-10.677917530681036,-10.677917530681036,-10.677917530681036,70.0,70.0,70.0,5.442417710521793,5.442417710521793,5.442417710521793,4.248495242049359,4.248495242049359,4.248495242049359,3.071042873513396e-05,3.071042873513396e-05,3.071042873513396e-05,-10.390908262842665,-10.390908262842665,-10.390908262842665,51.0,51.0,51.0,3.9318256327243257,3.9318256327243257,3.9318256327243257,4.210936545314632e-05,4.210936545314632e-05,4.210936545314632e-05,-10.075240384696508,-10.075240384696508,-10.075240384696508
454,Synset('bench.n.01'),furn,8,1,0,9,36,5,1,9,-11.326136575377957,0.0,0.9302203567681008,0.6717817561807331,1.2053727914462796e-05,-11.326136575377957,1.2053727914462796e-05,1.2053727914462796e-05,57.0,4.04305126783455,57.0,4.04305126783455,57.0,4.04305126783455,18.0,2.8903717578961645,18.0,2.8903717578961645,18.0,2.8903717578961645,31.0,3.4339872044851463,31.0,3.4339872044851463,31.0,3.4339872044851463,1515.0,7.323170717943469,1515.0,7.323170717943469,1515.0,7.323170717943469,b,b,b,b,b,1.0006685167915689e-05,1.6424751370326133e-05,1.2853193313685914e-05,1.3529434825944044e-05,-11.51225717153647,-11.016721130979027,-11.261918270594142,-11.21064288857245,1.0006685167915689e-05,1.6424751370326133e-05,1.2853193313685914e-05,1.3529434825944044e-05,1,1,1,1,1.0006685167915688,1.6424751370326132,1.2853193313685911,1.3529434825944044,10.006685167915688,16.42475137032613,12.853193313685914,13.529434825944044,135.0,135.0,135.0,1.3469799362848555e-05,1.3469799362848555e-05,1.3469799362848555e-05,-11.2150604627644,-11.2150604627644,-11.2150604627644,38.0,38.0,38.0,4.90527477843843,4.90527477843843,4.90527477843843,3.6375861597263857,3.6375861597263857,3.6375861597263857,1.667137559907272e-05,1.667137559907272e-05,1.667137559907272e-05,-11.001817345165636,-11.001817345165636,-11.001817345165636,26.0,26.0,26.0,3.258096538021482,3.258096538021482,3.258096538021482,2.1467519642780472e-05,2.1467519642780472e-05,2.1467519642780472e-05,-10.748969479399353,-10.748969479399353,-10.748969479399353
455,Synset('bench.n.07'),furn,0,1,1,9,40,5,1,9,-11.326136575377957,3.126984126984127,0.9302203567681008,0.7464241735341479,1.2053727914462796e-05,-11.326136575377957,1.2053727914462796e-05,1.2053727914462796e-05,57.0,4.04305126783455,57.0,4.04305126783455,57.0,4.04305126783455,18.0,2.8903717578961645,18.0,2.8903717578961645,18.0,2.8903717578961645,31.0,3.4339872044851463,31.0,3.4339872044851463,31.0,3.4339872044851463,1515.0,7.323170717943469,1515.0,7.323170717943469,1515.0,7.323170717943469,l,l,l,l,nb,1.0006685167915689e-05,1.6424751370326133e-05,1.2853193313685914e-05,1.3529434825944044e-05,-11.51225717153647,-11.016721130979027,-11.261918270594142,-11.21064288857245,1.0006685167915689e-05,1.6424751370326133e-05,1.2853193313685914e-05,1.3529434825944044e-05,1,1,1,1,1.0006685167915688,1.6424751370326132,1.2853193313685911,1.3529434825944044,10.006685167915688,16.42475137032613,12.853193313685914,13.529434825944044,135.0,135.0,135.0,1.3469799362848555e-05,1.3469799362848555e-05,1.3469799362848555e-05,-11.2150604627644,-11.2150604627644,-11.2150604627644,38.0,38.0,38.0,4.90527477843843,4.90527477843843,4.90527477843843,3.6375861597263857,3.6375861597263857,3.6375861597263857,1.667137559907272e-05,1.667137559907272e-05,1.667137559907272e-05,-11.001817345165636,-11.001817345165636,-11.001817345165636,26.0,26.0,26.0,3.258096538021482,3.258096538021482,3.258096538021482,2.1467519642780472e-05,2.1467519642780472e-05,2.1467519642780472e-05,-10.748969479399353,-10.748969479399353,-10.748969479399353
456,Synset('box.n.08'),furn,0,1,1,9,28,3,2,13,-10.239054523097089,3.126984126984127,0.9302203567681008,0.5224969214739036,3.574663128347311e-05,-10.239054523097089,7.149326256694621e-05,7.144200208131224e-05,3181.0,8.064950891749143,3181.0,8.064950891749143,3181.0,8.064950891749143,167.0,5.117993812416755,167.0,5.117993812416755,167.0,5.117993812416755,453.0,6.115892125483034,453.0,6.115892125483034,453.0,6.115892125483034,7326.0,8.89918494333876,7326.0,8.89918494333876,7326.0,8.89918494333876,l,l,l,l,nb,0.0005584432547217,0.0001523851932691,0.0001878224700354,6.542352444545615e-05,-7.490357547621876,-8.789099076458438,-8.580013349596255,-9.63462866317716,0.0005584432547217,0.0001523851932691,0.0001878224700354,6.542352444545615e-05,1,1,1,1,55.84432547217509,15.23851932691369,18.78224700354748,6.542352444545615,558.4432547217509,152.3851932691369,187.8224700354748,65.42352444545615,623.0,623.0,623.0,6.216062965225667e-05,6.216062965225667e-05,6.216062965225667e-05,-9.685788722415376,-9.685788722415376,-9.685788722415376,205.0,205.0,205.0,6.434546518787453,6.434546518787453,6.434546518787453,5.3230099791384085,5.3230099791384085,5.3230099791384085,8.993768415289231e-05,8.993768415289231e-05,8.993768415289231e-05,-9.316393525753616,-9.316393525753616,-9.316393525753616,69.0,69.0,69.0,4.23410650459726,4.23410650459726,4.23410650459726,5.697149443660972e-05,5.697149443660972e-05,5.697149443660972e-05,-9.772959512823576,-9.772959512823576,-9.772959512823576
457,Synset('box_seat.n.01'),furn,0,1,2,9,45,8,1,2,-16.78634564211906,6.253968253968254,0.9302203567681008,0.8397271952259164,5.1260485633974895e-08,-16.78634564211906,5.1260485633974895e-08,5.1260485633974895e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
