,Synsets,domain_x,nrhypos_x,nrdirhypers_x,nrpartrels_x,depthfromtopsynset_x,glosslength_x,minwordlength_x,nroflemmas_x,polyscore_max_x,ngrams_last_mean,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,res_ngrams_2008_mean,ngrams_2008_mean_log_y,ngrams_sum08,ngrams_max08,All_CHILDES_mean,All_CHILDES_mean_log,CHILDES_sum,CHILDES_Sum_log,CHILDES_max,CHILDES_max_log,KBNC_mean,KBNC_mean_log,KBNC_Sum,KBNC_Sum_log,KBNC_max,KBNC_max_log,CABNC_mean,CABNC_mean_log,CABNC_sum,CABNC_Sum_log,CABNC_max,CABNC_max_log,BNC_mean,BNC_mean_log,BNC_sum,BNC_Sum_log,BNC_max,BNC_max_log,A1_Label,A2_Label,A3_Label,MV,vote_x,CHILDES_Rel_mean,KBNC_Rel_mean,CABNC_Rel_mean,BNC_Rel_mean,CHILDES_Rel_mean_log,KBNC_Rel_mean_log,CABNC_Rel_mean_log,BNC_Rel_mean_log,CHILDES_Sum_Rel,KBNC_Sum_Rel,CABNC_Sum_Rel,BNC_Sum_Rel,CHILDES_appear,KBNC_appear,CABNC_appear,BNC_appear,"CHILDES_per100,000","KBNC_per100,000","CABNC_per100,000","BNC_per100,000",CHILDES_perMillionWords,KBNC_perMillionWords,CABNC_perMillionWords,BNC_perMillionWords,binary
270,Synset('medlar.n.04'),fruit,0,1,1,7,39,6,1,4,-16.91629786,1.3401360544217686,0.8761118170266836,0.618499436483658,4.5013749172539974e-08,-16.916297856675513,4.5013749172539974e-08,4.5013749172539974e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,6.0,1.791759469228055,6.0,1.791759469228055,6.0,1.791759469228055,b,b,X,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,5.358192010274869e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.742054137287862,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,5.358192010274869e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0053581920102748,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0535819201027486,b
273,Synset('mombin.n.02'),fruit,0,1,1,7,23,6,1,2,-18.50541901,1.3401360544217686,0.8761118170266836,0.3647560779262598,9.187527183485145e-09,-18.50541901366515,9.187527183485145e-09,9.187527183485145e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,b,l,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
275,Synset('mulberry.n.02'),fruit,0,1,1,8,99,8,1,2,-13.82847403,1.3401360544217686,1.0012706480304956,1.5700370310739011,9.871201882560854e-07,-13.828474033643689,9.871201882560854e-07,9.871201882560854e-07,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,67.0,4.204692619390966,67.0,4.204692619390966,67.0,4.204692619390966,l,l,b,l,nb,7.022235205554869e-07,9.124861872403406e-07,4.146191391511586e-17,5.983314411473604e-07,-14.169014078251127,-13.907092888875194,-37.72175640501975,-14.329120987124952,7.022235205554869e-07,9.124861872403406e-07,4.146191391511586e-17,5.983314411473604e-07,1,1,0,1,0.0702223520555486,0.091248618724034,4.146191391511586e-12,0.059833144114736,0.7022235205554869,0.9124861872403408,4.1461913915115854e-11,0.5983314411473604,nb
285,Synset('papaw.n.02'),fruit,0,1,1,7,50,5,2,3,-16.8326654,1.3401360544217686,0.8761118170266836,0.7929479954918693,4.894026339741232e-08,-16.83266539689871,9.788052679482464e-08,6.605780811241857e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.0,1.3862943611198906,8.0,2.079441541679836,7.0,1.9459101490553128,b,b,l,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,3.5721280068499134e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-17.147519245396026,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,7.144256013699825e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0071442560136998,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0714425601369982,b
292,Synset('persimmon.n.02'),fruit,0,1,2,8,54,9,1,2,-15.72102867,2.6802721088435373,1.0012706480304956,0.8563838351312189,1.487455563164986e-07,-15.721028666469424,1.487455563164986e-07,1.487455563164986e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,l,l,b,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.4651600085623933e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.924375694081817,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.4651600085623933e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0044651600085623,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0446516000856239,nb
314,Synset('rose_apple.n.02'),fruit,0,1,1,7,70,10,1,2,-19.2636477,1.3401360544217686,0.8761118170266836,1.110127193688617,4.304315570635708e-09,-19.263647696459746,4.304315570635708e-09,4.304315570635708e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,b,l,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
325,Synset('sorb.n.01'),fruit,0,1,1,7,26,4,2,2,-17.91367841,1.3401360544217686,0.8761118170266836,0.412332957655772,1.6603066822426515e-08,-17.91367841030884,3.320613364485303e-08,3.31572209688602e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,b,l,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
328,Synset('sour_gourd.n.03'),fruit,0,1,1,7,74,10,1,3,-21.66154299,1.3401360544217686,0.8761118170266836,1.1735630333279663,3.913014079426347e-10,-21.661542988603053,3.913014079426347e-10,3.913014079426347e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,b,X,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
348,Synset('watermelon.n.02'),fruit,0,1,1,8,105,10,1,2,-14.26735308,1.3401360544217686,1.0012706480304956,1.6651907905329255,6.364543878589757e-07,-14.267353082382424,6.364543878589757e-07,6.364543878589757e-07,32.0,3.4657359027997265,32.0,3.4657359027997265,32.0,3.4657359027997265,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,14.0,2.6390573296152584,14.0,2.6390573296152584,14.0,2.6390573296152584,l,l,b,l,nb,5.617788164443895e-06,9.124861872403407e-17,4.146191391511586e-17,1.2502448023974697e-07,-12.089572536571293,-36.93294381881565,-37.72175640501975,-15.89475627690066,5.617788164443895e-06,9.124861872403407e-17,4.146191391511586e-17,1.2502448023974697e-07,1,0,0,1,0.5617788164443895,9.124861872403408e-12,4.146191391511586e-12,0.0125024480239746,5.617788164443895,9.124861872403407e-11,4.1461913915115854e-11,0.1250244802397469,nb
365,Synset('barrel_organ.n.01'),music,0,1,0,8,81,10,6,1,-17.68375513,0.0,0.793708408953418,1.0251582034264546,2.0895016985174788e-08,-17.683755128164606,1.2537010191104872e-07,6.877813518713084e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,b,b,h,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.4651600085623933e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.924375694081817,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,4.4651600085623933e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0044651600085623,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0446516000856239,b
369,Synset('bass_guitar.n.01'),music,0,2,0,9,53,11,1,1,-16.06265816,0.0,0.8929219600725952,0.6707825281679272,1.0570029473910837e-07,-16.062658155624643,1.0570029473910837e-07,1.0570029473910837e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,b,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
393,Synset('clavier.n.02'),music,3,2,0,9,41,7,2,2,-16.78155566,0.0,0.8929219600725952,0.5189072387714153,5.1506611420393256e-08,-16.78155566042134,1.0301322284078652e-07,7.791433631609834e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,6.0,1.791759469228055,6.0,1.791759469228055,6.0,1.791759469228055,h,h,b,h,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,5.358192010274869e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.742054137287862,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,5.358192010274869e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0053581920102748,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0535819201027486,nb
405,Synset('dulcimer.n.02'),music,0,1,0,10,70,8,1,2,-15.96924235,0.0,0.9921355111917723,0.8859391881463189,1.160502733910107e-07,-15.969242348425114,1.160502733910107e-07,1.160502733910107e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,17.0,2.833213344056216,17.0,2.833213344056216,17.0,2.833213344056216,l,l,X,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.518154402911213e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-15.700600262459702,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.518154402911213e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0151815440291121,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.1518154402911213,nb
412,Synset('fipple_flute.n.01'),music,3,1,0,10,69,8,4,4,-14.22543203,0.0,0.9921355111917723,0.8732829140299428,6.637273682865006e-07,-14.225394361715072,2.6549094731460024e-06,2.6501138563617133e-06,216.0,5.375278407684165,216.0,5.375278407684165,216.0,5.375278407684165,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,35.0,3.555348061489413,35.0,3.555348061489413,35.0,3.555348061489413,805.0,6.690842277418564,805.0,6.690842277418564,805.0,6.690842277418564,b,b,l,b,b,3.792007010999629e-05,2.737458561721022e-06,1.4511669870290548e-05,7.188907613785449e-06,-10.180030031686854,-12.808480600207083,-11.140557413589876,-11.842971329097354,3.792007010999629e-05,2.737458561721022e-06,1.4511669870290548e-05,7.188907613785449e-06,1,1,1,1,3.792007010999629,0.2737458561721022,1.4511669870290549,0.7188907613785449,37.920070109996296,2.737458561721022,14.511669870290548,7.1889076137854495,b
430,Synset('harpsichord.n.01'),music,2,1,0,10,68,7,2,1,-15.1290144,0.0,0.9921355111917723,0.8606266399135669,2.688763043323661e-07,-15.129014398296862,5.377526086647322e-07,5.089581804895715e-07,19.0,2.9444389791664403,19.0,2.9444389791664403,19.0,2.9444389791664403,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,120.0,4.787491742782046,120.0,4.787491742782046,120.0,4.787491742782046,b,b,l,b,b,3.335561722638562e-06,9.124861872403407e-17,4.146191391511586e-17,1.0716384020549735e-06,-12.61086946020458,-36.93294381881565,-37.72175640501975,-13.746321863733872,3.335561722638562e-06,9.124861872403407e-17,4.146191391511586e-17,1.0716384020549735e-06,1,0,0,1,0.3335561722638562,9.124861872403408e-12,4.146191391511586e-12,0.1071638402054973,3.3355617226385625,9.124861872403407e-11,4.1461913915115854e-11,1.0716384020549738,b
435,Synset('hornpipe.n.03'),music,0,1,0,12,68,7,3,3,-17.12425888,0.0,1.190562613430127,0.8606266399135669,3.65619088292061e-08,-17.124258880858903,1.0968572648761833e-07,1.0922378379518705e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,15.0,2.70805020110221,15.0,2.70805020110221,15.0,2.70805020110221,b,b,X,b,b,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511586e-17,1.3395480025687174e-07,-38.58115936931148,-13.907092888875194,-37.72175640501975,-15.825763405413708,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511586e-17,1.3395480025687174e-07,0,1,0,1,1.7555588013887177e-12,0.091248618724034,4.146191391511586e-12,0.0133954800256871,1.7555588013887175e-11,0.9124861872403408,4.1461913915115854e-11,0.1339548002568717,b
459,Synset('organ_pipe.n.01'),music,10,1,1,9,35,4,3,9,-11.87880354,3.9047619047619047,0.8929219600725952,0.4429695940731594,6.935873608782117e-06,-11.878803541145992,2.080762082634635e-05,2.071156086458359e-05,159.0,5.068904202220232,159.0,5.068904202220232,159.0,5.068904202220232,39.0,3.6635616461296463,39.0,3.6635616461296463,39.0,3.6635616461296463,50.0,3.912023005428146,50.0,3.912023005428146,50.0,3.912023005428146,1134.0,7.033506484287697,2268.0,7.726653664847642,2169.0,7.682021510826875,l,l,b,l,nb,2.7913384942080604e-05,3.558696130237328e-05,2.0730956957557928e-05,1.0126982899419505e-05,-10.486404237150788,-10.243531242745547,-10.783882469651145,-11.50030712222822,2.7913384942080604e-05,3.558696130237328e-05,2.0730956957557928e-05,2.025396579883901e-05,1,1,1,1,2.7913384942080604,3.5586961302373283,2.0730956957557924,2.0253965798839006,27.913384942080604,35.58696130237328,20.730956957557925,20.253965798839005,nb
527,Synset('fitment.n.01'),furn,0,1,0,8,79,7,1,1,-17.218914179247374,0.0,0.8268625393494228,1.474187742729942,3.325987307789546e-08,-17.218914179247374,3.325987307789546e-08,3.325987307789546e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,20.0,2.995732273553991,20.0,2.995732273553991,20.0,2.995732273553991,h,h,l,h,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.7860640034249565e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-15.538081332961928,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.7860640034249565e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0178606400342495,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.1786064003424956,nb
569,Synset('altar.n.01'),furn,0,1,0,9,56,5,3,2,-12.28699478607746,0.0,0.9302203567681008,1.0449938429478072,4.61132747868002e-06,-12.28699478607746,1.383398243604006e-05,1.3613194823847152e-05,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,1.0,0.0,1.0,0.0,1.0,0.0,772.0,6.648984550024776,772.0,6.648984550024776,772.0,6.648984550024776,b,b,l,b,b,1.7555588013887174e-17,4.562430936201703e-06,4.146191391511585e-07,6.894207053220331e-06,-38.58115936931148,-12.297654976441091,-14.69590547507929,-11.884829056491142,1.7555588013887174e-17,4.562430936201703e-06,4.146191391511585e-07,6.894207053220331e-06,0,1,1,1,1.7555588013887177e-12,0.4562430936201703,0.0414619139151158,0.6894207053220331,1.7555588013887175e-11,4.562430936201703,0.4146191391511585,6.894207053220331,b
570,Synset('booth.n.01'),furn,0,1,0,9,70,5,1,4,-12.630111723193586,0.0,0.9302203567681008,1.306242303684759,3.2719915452616988e-06,-12.630111723193586,3.2719915452616988e-06,3.2719915452616988e-06,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,201.0,5.303304908059076,201.0,5.303304908059076,201.0,5.303304908059076,l,l,b,l,nb,1.7555588013887174e-17,2.737458561721022e-06,8.29238278302317e-07,1.7949943234420811e-06,-38.58115936931148,-12.808480600207083,-14.002758294519344,-13.230508698456845,1.7555588013887174e-17,2.737458561721022e-06,8.29238278302317e-07,1.7949943234420811e-06,0,1,1,1,1.7555588013887177e-12,0.2737458561721022,0.0829238278302317,0.1794994323442081,1.7555588013887175e-11,2.737458561721022,0.8292382783023171,1.794994323442081,nb
577,Synset('counter.n.01'),furn,15,1,1,9,74,7,1,13,-10.537809716746798,3.126984126984127,0.9302203567681008,1.3808847210381736,2.651474096637685e-05,-10.537809716746798,2.651474096637685e-05,2.651474096637685e-05,37.0,3.610917912644224,37.0,3.610917912644224,37.0,3.610917912644224,37.0,3.610917912644224,37.0,3.610917912644224,37.0,3.610917912644224,23.0,3.1354942159291497,23.0,3.1354942159291497,23.0,3.1354942159291497,2332.0,7.754481547470383,2332.0,7.754481547470383,2332.0,7.754481547470383,l,l,b,l,nb,6.495567565138254e-06,3.37619889278926e-05,9.536240200476644e-06,2.082550627993499e-05,-11.944390526726796,-10.296174976230969,-11.56041125915014,-10.779332059045537,6.495567565138254e-06,3.37619889278926e-05,9.536240200476644e-06,2.082550627993499e-05,1,1,1,1,0.6495567565138254,3.3761988927892603,0.9536240200476648,2.082550627993499,6.495567565138254,33.7619889278926,9.536240200476646,20.82550627993499,nb
590,Synset('stand.n.04'),furn,1,1,0,9,51,5,1,24,-9.26701467905782,0.0,0.9302203567681008,0.9516908212560388,9.449017670704052e-05,-9.26701467905782,9.449017670704052e-05,9.449017670704052e-05,1604.0,7.38025578842646,1604.0,7.38025578842646,1604.0,7.38025578842646,187.0,5.231108616854587,187.0,5.231108616854587,187.0,5.231108616854587,292.0,5.676753802268282,292.0,5.676753802268282,292.0,5.676753802268282,10216.0,9.231710397712376,10216.0,9.231710397712376,10216.0,9.231710397712376,l,l,b,l,nb,0.0002815916317427,0.0001706349170139,0.0001210687886321,9.123214929494676e-05,-8.17505265094456,-8.675984272020607,-9.019151672811008,-9.302103208803542,0.0002815916317427,0.0001706349170139,0.0001210687886321,9.123214929494676e-05,1,1,1,1,28.159163174275022,17.06349170139437,12.10687886321383,9.123214929494678,281.5916317427502,170.6349170139437,121.0687886321383,91.23214929494677,nb
602,Synset('bunk.n.03'),furn,0,1,0,10,30,4,1,9,-12.981770578796748,0.0,1.0335781741867784,0.559818130150611,2.3019117634248687e-06,-12.981770578796748,2.3019117634248687e-06,2.3019117634248687e-06,37.0,3.610917912644224,37.0,3.610917912644224,37.0,3.610917912644224,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,276.0,5.62040086571715,276.0,5.62040086571715,276.0,5.62040086571715,l,l,b,l,nb,6.495567565138254e-06,2.737458561721022e-06,1.658476556604634e-06,2.46476832472644e-06,-11.944390526726796,-12.808480600207083,-13.3096111139594,-12.913412740798767,6.495567565138254e-06,2.737458561721022e-06,1.658476556604634e-06,2.46476832472644e-06,1,1,1,1,0.6495567565138254,0.2737458561721022,0.1658476556604634,0.246476832472644,6.495567565138254,2.737458561721022,1.6584765566046342,2.46476832472644,nb
604,Synset('cot.n.03'),furn,0,1,1,10,50,3,2,3,-13.533842034662586,3.126984126984127,1.0335781741867784,0.933030216917685,1.325339328062114e-06,-13.533842034662586,2.650678656124228e-06,2.5945269044314045e-06,243.0,5.493061443340548,243.0,5.493061443340548,243.0,5.493061443340548,13.0,2.5649493574615367,13.0,2.5649493574615367,13.0,2.5649493574615367,25.0,3.218875824868201,25.0,3.218875824868201,25.0,3.218875824868201,427.0,6.056784013228625,427.0,6.056784013228625,427.0,6.056784013228625,l,l,b,l,nb,4.266007887374583e-05,1.186232043412443e-05,1.0365478478778964e-05,3.8132466473122817e-06,-10.062246996030472,-11.342143531413656,-11.477029650211088,-12.477029593287291,4.266007887374583e-05,1.186232043412443e-05,1.0365478478778964e-05,3.8132466473122817e-06,1,1,1,1,4.266007887374583,1.186232043412443,1.0365478478778962,0.3813246647312281,42.66007887374583,11.86232043412443,10.365478478778964,3.813246647312282,nb
638,Synset('highchair.n.01'),furn,0,1,1,10,95,9,2,1,-18.024465988682685,3.126984126984127,1.0335781741867784,1.7727574121436014,1.4861884500838586e-08,-18.024465988682685,2.9723769001677173e-08,2.8794428175160653e-08,121.0,4.795790545596741,121.0,4.795790545596741,121.0,4.795790545596741,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,11.0,2.3978952727983707,11.0,2.3978952727983707,11.0,2.3978952727983707,l,l,b,l,nb,2.124226149680348e-05,9.124861872403407e-17,4.146191391511585e-07,9.82335201883726e-08,-10.759517893774278,-36.93294381881565,-14.69590547507929,-16.135918333717548,2.124226149680348e-05,9.124861872403407e-17,4.146191391511585e-07,9.82335201883726e-08,1,0,1,1,2.124226149680348,9.124861872403408e-12,0.0414619139151158,0.0098233520188372,21.24226149680348,9.124861872403407e-11,0.4146191391511585,0.0982335201883726,nb
641,Synset('rocking_chair.n.01'),furn,3,1,2,10,26,6,2,7,-14.154142574244265,6.253968253968254,1.0335781741867784,0.4851757127971962,7.127446792765113e-07,-14.154142574244265,1.4254893585530226e-06,9.4061800837153e-07,8.0,2.079441541679836,8.0,2.079441541679836,8.0,2.079441541679836,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,120.0,4.787491742782046,120.0,4.787491742782046,120.0,4.787491742782046,l,l,b,l,nb,1.4044470411109735e-06,2.737458561721022e-06,4.146191391511586e-17,1.0716384020549735e-06,-13.475866897691184,-12.808480600207083,-37.72175640501975,-13.746321863733872,1.4044470411109735e-06,2.737458561721022e-06,4.146191391511586e-17,1.0716384020549735e-06,1,1,0,1,0.1404447041110973,0.2737458561721022,4.146191391511586e-12,0.1071638402054973,1.4044470411109735,2.737458561721022,4.1461913915115854e-11,1.0716384020549738,nb
