,Synsets,Domain,nrhypos,nrdirhypers,nrpartrels,depthfromtopsynset,glosslength,minwordlength,nroflemmas,polyscore_max,ngrams_last_mean,nrpartrels_normalised,depthfromtopsynset_normalised,glosslength_normalised,vote
781,Synset('headscarf.n.01'),garm,3,1,0,10,53,9,1,1,-14.815981104904298,0.0,1.052836052836053,0.8756858919643945,b
782,Synset('parka.n.01'),garm,2,1,0,11,56,5,4,1,-15.879819749459962,0.0,1.1581196581196582,0.9252530179246432,nb
783,Synset('kilt.n.01'),garm,0,1,0,9,117,4,1,1,-14.570858586379904,0.0,0.9475524475524476,1.933117912449701,b
784,Synset('opera_cloak.n.01'),garm,0,1,0,10,39,10,2,1,-18.069304436582858,0.0,1.052836052836053,0.6443726374832337,nb
785,Synset('lab_coat.n.01'),garm,0,1,0,10,88,8,2,1,-16.25661588364943,0.0,1.052836052836053,1.4539690281672966,nb
786,Synset('mao_jacket.n.01'),garm,0,1,0,11,101,10,1,1,-19.33426533664973,0.0,1.1581196581196582,1.6687599073283743,nb
787,Synset('burberry.n.01'),garm,0,1,0,11,131,8,1,1,-16.180733584235707,0.0,1.1581196581196582,2.164431166930862,nb
788,Synset('bed_jacket.n.01'),garm,0,1,0,11,66,10,1,1,-18.785157457696112,0.0,1.1581196581196582,1.0904767711254724,nb
789,Synset('fichu.n.01'),garm,0,1,0,9,46,5,1,1,-16.666378033128446,0.0,0.9475524475524476,0.7600292647238142,nb
790,Synset('serape.n.01'),garm,0,1,0,11,57,6,2,1,-17.108704326280055,0.0,1.1581196581196582,0.9417753932447264,nb
791,Synset('capote.n.02'),garm,0,1,0,10,57,6,2,2,-16.82961292104636,0.0,1.052836052836053,0.9417753932447264,nb
792,Synset('cope.n.02'),garm,0,1,0,10,64,4,1,3,-11.659129182598493,0.0,1.052836052836053,1.0574320204853067,nb
793,Synset('newmarket.n.01'),garm,0,1,0,10,61,9,1,2,-19.955135169573904,0.0,1.052836052836053,1.007864894525058,nb
794,Synset('burnous.n.01'),garm,0,1,0,10,71,7,3,1,-17.27280988621551,0.0,1.052836052836053,1.173088647725887,nb
795,Synset('dhoti.n.01'),garm,0,1,0,9,34,5,1,1,-16.27762970360688,0.0,0.9475524475524476,0.5617607608828191,nb
796,Synset('four-in-hand.n.01'),garm,0,1,0,10,84,12,1,2,-16.06675878245891,0.0,1.052836052836053,1.387879526886965,nb
797,Synset('capote.n.01'),garm,0,1,0,11,60,6,2,2,-17.310260916928076,0.0,1.1581196581196582,0.991342519204975,nb
798,Synset('maxi.n.01'),garm,0,1,0,9,34,4,1,2,-16.167704090065705,0.0,0.9475524475524476,0.5617607608828191,nb
799,Synset('full_skirt.n.01'),garm,0,1,1,9,34,10,1,1,-16.74156206225718,3.613333333333333,0.9475524475524476,0.5617607608828191,nb
800,Synset('hobble_skirt.n.01'),garm,0,1,0,9,68,12,1,1,-18.799342085380843,0.0,0.9475524475524476,1.1235215217656382,nb
801,Synset('feather_boa.n.01'),garm,0,1,0,9,43,3,2,2,-15.2655810766373,0.0,0.9475524475524476,0.7104621387635653,nb
802,Synset('kameez.n.01'),garm,0,1,0,11,98,6,1,1,-16.789057558815372,0.0,1.1581196581196582,1.6191927813681255,nb
803,Synset('rebozo.n.01'),garm,0,1,0,9,146,6,1,1,-17.259864709359515,0.0,0.9475524475524476,2.412266796732106,nb
804,Synset('dashiki.n.01'),garm,0,1,0,9,42,7,2,1,-18.69559255502424,0.0,0.9475524475524476,0.6939397634434825,nb
805,Synset('jellaba.n.01'),garm,0,1,0,10,70,7,1,1,-18.212165874815472,0.0,1.052836052836053,1.156566272405804,nb
806,Synset('kurta.n.01'),garm,0,1,0,9,118,5,1,1,-16.720198581250823,0.0,0.9475524475524476,1.949640287769784,nb
807,Synset('banyan.n.02'),garm,0,1,0,11,48,6,2,2,-15.645455241368996,0.0,1.1581196581196582,0.7930740153639799,nb
808,Synset('bush_jacket.n.01'),garm,0,1,0,11,76,11,1,1,-18.764250814767347,0.0,1.1581196581196582,1.2557005243263015,nb
809,Synset('burqa.n.01'),garm,0,1,0,8,110,5,2,1,-16.337163746552537,0.0,0.8422688422688422,1.8174612852091208,b
810,Synset('domino.n.02'),garm,0,1,1,10,74,6,1,4,-14.129275565161604,3.613333333333333,1.052836052836053,1.222655773686136,nb
811,Synset('jumper.n.06'),garm,0,1,0,11,40,6,1,8,-14.014400226989364,0.0,1.1581196581196582,0.6608950128033166,b
812,Synset('surcoat.n.01'),garm,0,1,0,10,43,7,1,2,-15.96263005144343,0.0,1.052836052836053,0.7104621387635653,nb
813,Synset('cloak.n.02'),garm,29,1,0,9,21,5,1,5,-11.7081209865571,0.0,0.9475524475524476,0.3469698817217412,nb
814,Synset('kimono.n.01'),garm,0,1,0,9,61,6,1,1,-14.533441966689765,0.0,0.9475524475524476,1.007864894525058,nb
815,Synset('camise.n.01'),garm,0,1,0,9,58,6,1,1,-19.58193094225808,0.0,0.9475524475524476,0.9582977685648092,nb
816,Synset('sarong.n.01'),garm,0,1,0,9,124,6,1,1,-15.497471139111964,0.0,0.9475524475524476,2.0487745396902817,nb
817,Synset('aba.n.01'),garm,0,1,0,9,67,3,1,2,-16.053643648218905,0.0,0.9475524475524476,1.1069991464455553,nb
818,Synset('bathrobe.n.01'),garm,0,1,0,9,60,8,1,1,-14.740587755332616,0.0,0.9475524475524476,0.991342519204975,nb
819,Synset('oilskin.n.01'),garm,0,1,0,12,86,7,2,7,-15.54972343646586,0.0,1.2634032634032637,1.420924277527131,nb
820,Synset('doublet.n.01'),garm,0,1,0,11,57,7,1,1,-13.842296259117251,0.0,1.1581196581196582,0.9417753932447264,nb
821,Synset('cutaway.n.02'),garm,0,1,0,10,67,7,1,2,-15.495266105762711,0.0,1.052836052836053,1.1069991464455553,nb
822,Synset('frock_coat.n.01'),garm,1,1,0,10,79,10,1,1,-15.107609628429447,0.0,1.052836052836053,1.3052676502865503,nb
823,Synset('prince_albert.n.02'),garm,0,1,0,11,34,13,1,2,-14.357531526268597,0.0,1.1581196581196582,0.5617607608828191,nb
824,Synset('swallow-tailed_coat.n.01'),garm,0,1,2,11,66,11,3,1,-16.940031839567844,7.226666666666666,1.1581196581196582,1.0904767711254724,nb
825,Synset('surtout.n.01'),garm,0,1,0,11,45,7,1,1,-14.88608123774274,0.0,1.1581196581196582,0.7435068894037312,nb
826,Synset('vest.n.01'),garm,1,1,1,8,49,4,2,7,-12.803313931556309,3.613333333333333,0.8422688422688422,0.8095963906840629,b
827,Synset('bow_tie.n.01'),garm,2,1,0,10,30,6,3,1,-16.118844191914143,0.0,1.052836052836053,0.4956712596024875,nb
828,Synset('dress_shirt.n.01'),garm,0,1,1,9,82,11,2,1,-16.250455165965153,3.613333333333333,0.9475524475524476,1.3548347762467992,nb
829,Synset('trench_coat.n.01'),garm,0,1,0,11,51,11,1,1,-15.568537739375484,0.0,1.1581196581196582,0.8426411413242287,nb
830,Synset('toga.n.01'),garm,1,1,0,10,45,4,1,1,-14.451547348419217,0.0,1.052836052836053,0.7435068894037312,b
831,Synset('romper.n.02'),garm,0,1,0,8,88,6,2,2,-17.817360350015328,0.0,0.8422688422688422,1.4539690281672966,b
832,Synset('body_stocking.n.01'),garm,0,1,0,9,102,13,1,1,-18.69112855395219,0.0,0.9475524475524476,1.6852822826484577,b
833,Synset('salwar.n.01'),garm,0,1,0,9,133,6,2,1,-16.971981723860534,0.0,0.9475524475524476,2.197475917571028,nb
834,Synset('pajama.n.01'),garm,0,1,0,9,109,6,2,2,-15.648018134075295,0.0,0.9475524475524476,1.8009389098890378,nb
835,Synset('pants_suit.n.01'),garm,0,1,0,10,51,8,2,1,-16.55705697921849,0.0,1.052836052836053,0.8426411413242287,nb
836,Synset('ski_parka.n.01'),garm,0,1,0,12,31,9,2,1,-17.903254076706236,0.0,1.2634032634032637,0.5121936349225704,nb
837,Synset('face_veil.n.01'),garm,1,1,0,9,65,9,1,1,-16.940814422644543,0.0,0.9475524475524476,1.0739543958053896,nb
838,Synset('levi's.n.01'),garm,0,1,0,10,24,5,2,2,-15.520583759331387,0.0,1.052836052836053,0.3965370076819899,nb
839,Synset('dressing_gown.n.01'),garm,0,1,0,9,45,13,3,1,-15.697449317556693,0.0,0.9475524475524476,0.7435068894037312,nb
840,Synset('pea_jacket.n.01'),garm,0,1,0,11,46,7,2,1,-17.952283537532917,0.0,1.1581196581196582,0.7600292647238142,nb
841,Synset('sable.n.04'),garm,0,1,0,9,35,5,1,6,-13.560430256407471,0.0,0.9475524475524476,0.5782831362029021,nb
842,Synset('lambrequin.n.01'),garm,0,1,0,9,37,10,1,2,-18.0333226047568,0.0,0.9475524475524476,0.6113278868430679,nb
843,Synset('tudung.n.01'),garm,0,1,0,9,92,6,1,1,-19.181945320956544,0.0,0.9475524475524476,1.5200585294476283,nb
844,Synset('muffler.n.02'),garm,0,1,0,9,28,7,1,3,-14.894048286484916,0.0,0.9475524475524476,0.4626265089623216,nb
845,Synset('patka.n.01'),garm,0,1,0,9,24,5,1,1,-19.23845750358073,0.0,0.9475524475524476,0.3965370076819899,nb
846,Synset('suit.n.01'),garm,9,1,0,8,115,4,2,10,-11.007412664145496,0.0,0.8422688422688422,1.900073161809536,b
847,Synset('polo_shirt.n.01'),garm,0,1,0,9,63,10,2,1,-16.198505995296465,0.0,0.9475524475524476,1.0409096451652238,nb
848,Synset('coatee.n.01'),garm,0,1,0,10,26,6,1,1,-18.05445014088337,0.0,1.052836052836053,0.4295817583221558,nb
849,Synset('jacket.n.01'),garm,26,1,0,10,12,6,1,7,-11.382854269857637,0.0,1.052836052836053,0.1982685038409949,b
850,Synset('box_coat.n.01'),garm,0,1,0,10,50,8,1,1,-19.55132980330253,0.0,1.052836052836053,0.8261187660041458,nb
851,Synset('bolero.n.02'),garm,0,1,0,11,36,6,1,3,-16.125459179482316,0.0,1.1581196581196582,0.594805511522985,nb
852,Synset('chlamys.n.02'),garm,0,1,0,11,78,7,1,2,-17.014462731117227,0.0,1.1581196581196582,1.2887452749664674,nb
853,Synset('mackinaw.n.01'),garm,0,1,0,10,56,8,2,4,-17.675887332905678,0.0,1.052836052836053,0.9252530179246432,nb
854,Synset('tabard.n.01'),garm,0,1,0,11,109,6,1,1,-16.869518709773356,0.0,1.1581196581196582,1.8009389098890378,nb
855,Synset('camisole.n.01'),garm,0,1,0,9,41,8,2,2,-16.78454970239848,0.0,0.9475524475524476,0.6774173881233996,nb
856,Synset('donkey_jacket.n.01'),garm,0,1,0,11,43,13,1,1,-19.0588532952774,0.0,1.1581196581196582,0.7104621387635653,nb
857,Synset('lumberjack.n.02'),garm,0,1,0,11,25,10,2,2,-16.6505232320168,0.0,1.1581196581196582,0.4130593830020729,nb
858,Synset('lavalava.n.01'),garm,0,1,0,9,103,8,1,1,-19.26198798901396,0.0,0.9475524475524476,1.7018046579685404,nb
859,Synset('grass_skirt.n.01'),garm,0,1,0,9,36,11,1,1,-17.838351222075755,0.0,0.9475524475524476,0.594805511522985,nb
860,Synset('hoopskirt.n.01'),garm,0,1,1,9,28,9,2,3,-16.200044495829207,3.613333333333333,0.9475524475524476,0.4626265089623216,nb
861,Synset('gathered_skirt.n.01'),garm,1,1,0,9,55,14,1,1,-18.778139920359973,0.0,0.9475524475524476,0.9087306426045604,nb
862,Synset('pelisse.n.01'),garm,0,1,0,11,51,7,1,1,-15.58478360732772,0.0,1.1581196581196582,0.8426411413242287,nb
863,Synset('cape.n.02'),garm,4,1,0,10,45,4,2,10,-12.515359086443109,0.0,1.052836052836053,0.7435068894037312,b
864,Synset('gymslip.n.01'),garm,0,1,0,11,68,7,1,1,-19.821603841325583,0.0,1.1581196581196582,1.1235215217656382,nb
865,Synset('kerchief.n.01'),garm,5,1,0,9,86,8,1,1,-14.26116264313067,0.0,0.9475524475524476,1.420924277527131,nb
866,Synset('puttee.n.01'),garm,0,1,0,9,86,6,1,1,-18.31752641450708,0.0,0.9475524475524476,1.420924277527131,nb
867,Synset('single-breasted_suit.n.01'),garm,0,1,1,9,38,20,1,1,-19.5313120665445,3.613333333333333,0.9475524475524476,0.6278502621631508,nb
868,Synset('pinstripe.n.01'),garm,0,1,0,9,48,9,1,3,-16.344217259713513,0.0,0.9475524475524476,0.7930740153639799,nb
869,Synset('business_suit.n.01'),garm,2,1,0,9,51,13,1,1,-15.24972470307294,0.0,0.9475524475524476,0.8426411413242287,nb
870,Synset('double-breasted_suit.n.01'),garm,0,1,1,9,36,20,1,1,-17.550876008676912,3.613333333333333,0.9475524475524476,0.594805511522985,nb
871,Synset('turtleneck.n.01'),garm,0,2,1,9,52,6,3,4,-13.78783506334785,3.613333333333333,0.9475524475524476,0.8591635166443117,nb
872,Synset('pullover.n.01'),garm,1,1,0,9,52,8,2,1,-16.383927194512278,0.0,0.9475524475524476,0.8591635166443117,nb
873,Synset('jerkin.n.01'),garm,0,1,0,11,92,6,1,1,-15.263787356327695,0.0,1.1581196581196582,1.5200585294476283,nb
874,Synset('leotard.n.01'),garm,0,1,0,8,227,7,4,1,-17.406329684984108,0.0,0.8422688422688422,3.750579197658822,b
875,Synset('tank_top.n.01'),garm,0,1,0,9,127,8,1,1,-15.213841013716092,0.0,0.9475524475524476,2.0983416656505303,nb
876,Synset('surcoat.n.02'),garm,0,1,0,11,34,7,1,2,-15.96263005144343,0.0,1.1581196581196582,0.5617607608828191,nb
877,Synset('string_tie.n.01'),garm,0,1,0,10,43,10,1,1,-17.443875213614675,0.0,1.052836052836053,0.7104621387635653,nb
878,Synset('miniskirt.n.01'),garm,0,1,0,9,18,4,2,2,-13.16751844547592,0.0,0.9475524475524476,0.2974027557614925,nb
879,Synset('bulletproof_vest.n.01'),garm,0,2,0,9,50,16,1,1,-16.842270002323133,0.0,0.9475524475524476,0.8261187660041458,nb
880,Synset('izar.n.01'),garm,0,1,0,9,147,4,1,1,-19.50315010201372,0.0,0.9475524475524476,2.4287891720521886,nb
881,Synset('duffel_coat.n.01'),garm,0,1,0,10,71,11,2,1,-18.356489464240063,0.0,1.052836052836053,1.173088647725887,nb
882,Synset('raincoat.n.01'),garm,4,1,0,10,22,8,2,4,-14.06642217999536,0.0,1.052836052836053,0.3634922570418241,nb
883,Synset('macintosh.n.02'),garm,1,1,1,11,47,3,4,2,-15.696824373493088,3.613333333333333,1.1581196581196582,0.7765516400438971,nb
884,Synset('garter_belt.n.01'),garm,0,1,0,9,86,11,2,1,-17.492941625453668,0.0,0.9475524475524476,1.420924277527131,nb
885,Synset('windsor_tie.n.01'),garm,0,1,0,10,34,11,1,1,-19.45052508816284,0.0,1.052836052836053,0.5617607608828191,nb
886,Synset('stole.n.01'),garm,0,1,0,9,48,5,1,4,-11.742489358323116,0.0,0.9475524475524476,0.7930740153639799,nb
887,Synset('dolman.n.02'),garm,0,1,1,10,35,6,1,2,-17.051622636135292,3.613333333333333,1.052836052836053,0.5782831362029021,nb
888,Synset('corset.n.01'),garm,1,1,0,10,42,5,3,17,-12.776735019559688,0.0,1.052836052836053,0.6939397634434825,b
889,Synset('hug-me-tight.n.01'),garm,0,1,0,11,23,12,1,1,-20.7564863585844,0.0,1.1581196581196582,0.3800146323619071,nb
890,Synset('roll-on.n.02'),garm,0,1,0,10,50,7,1,2,-17.52738693968479,0.0,1.052836052836053,0.8261187660041458,nb
891,Synset('sack.n.05'),garm,0,1,0,11,37,4,2,13,-12.86215583391968,0.0,1.1581196581196582,0.6113278868430679,nb
892,Synset('tippet.n.01'),garm,0,1,0,11,99,6,1,1,-15.544070048689834,0.0,1.1581196581196582,1.6357151566882089,nb
893,Synset('babushka.n.01'),garm,0,1,0,11,97,8,1,1,-17.160470582444404,0.0,1.1581196581196582,1.6026704060480428,nb
894,Synset('dressing_sack.n.01'),garm,0,1,0,11,43,13,2,1,-19.84916421914404,0.0,1.1581196581196582,0.7104621387635653,nb
895,Synset('maillot.n.01'),garm,0,1,0,9,32,7,2,2,-18.77733543101751,0.0,0.9475524475524476,0.5287160102426534,nb
896,Synset('topper.n.05'),garm,0,1,0,10,20,6,1,6,-16.105494314463243,0.0,1.052836052836053,0.3304475064016583,nb
897,Synset('mantilla.n.01'),garm,0,1,0,9,28,8,1,2,-15.43931682851005,0.0,0.9475524475524476,0.4626265089623216,nb
898,Synset('chemise.n.01'),garm,0,1,1,9,33,4,5,26,-11.494437780002338,3.613333333333333,0.9475524475524476,0.5452383855627362,nb
899,Synset('panty_girdle.n.01'),garm,0,1,0,11,57,12,1,1,-20.07742291507208,0.0,1.1581196581196582,0.9417753932447264,nb
900,Synset('foundation_garment.n.01'),garm,3,1,0,9,69,10,2,7,-11.011412858471882,0.0,0.9475524475524476,1.1400438970857212,nb
901,Synset('bikini.n.02'),garm,0,1,0,9,33,6,2,3,-14.821018887027764,0.0,0.9475524475524476,0.5452383855627362,b
902,Synset('chiton.n.01'),garm,0,1,0,11,54,6,1,2,-15.91668938281233,0.0,1.1581196581196582,0.8922082672844774,nb
903,Synset('garment.n.01'),garm,271,1,18,7,22,7,1,2,-11.999943963298788,65.03999999999999,0.736985236985237,0.3634922570418241,nb
904,Synset('neckcloth.n.01'),garm,0,1,0,10,26,5,2,27,-10.330053793459015,0.0,1.052836052836053,0.4295817583221558,nb
905,Synset('haik.n.01'),garm,0,1,0,8,101,4,2,1,-18.197687916188105,0.0,0.8422688422688422,1.6687599073283743,nb
906,Synset('coat.n.01'),garm,53,1,4,9,87,4,1,6,-10.505706719105753,14.453333333333331,0.9475524475524476,1.4374466528472136,b
907,Synset('overskirt.n.01'),garm,0,1,0,9,38,9,1,1,-17.40680672499704,0.0,0.9475524475524476,0.6278502621631508,nb
908,Synset('hair_shirt.n.01'),garm,0,1,0,9,85,10,1,1,-16.752571325511948,0.0,0.9475524475524476,1.404401902207048,nb
909,Synset('underpants.n.01'),garm,6,1,1,9,112,10,1,1,-14.948635456271564,3.613333333333333,0.9475524475524476,1.8505060358492864,nb
910,Synset('long_underwear.n.01'),garm,0,1,0,9,51,10,2,1,-17.299240867472218,0.0,0.9475524475524476,0.8426411413242287,nb
911,Synset('brassiere.n.01'),garm,1,2,1,8,54,3,3,1,-14.400730858440772,3.613333333333333,0.8422688422688422,0.8922082672844774,b
912,Synset('robe.n.01'),garm,4,1,0,8,25,4,1,4,-11.852923671185623,0.0,0.8422688422688422,0.4130593830020729,b
913,Synset('tunic.n.02'),garm,6,1,0,10,71,5,1,2,-13.133300989503644,0.0,1.052836052836053,1.173088647725887,b
914,Synset('neckwear.n.01'),garm,12,1,0,8,40,8,1,1,-17.24233436131965,0.0,0.8422688422688422,0.6608950128033166,nb
915,Synset('white_tie.n.01'),garm,0,1,0,11,52,9,1,2,-15.86548522382387,0.0,1.1581196581196582,0.8591635166443117,nb
916,Synset('buckskins.n.01'),garm,0,1,0,10,25,9,1,3,-16.222011016243123,0.0,1.052836052836053,0.4130593830020729,nb
917,Synset('slack_suit.n.01'),garm,1,1,0,9,53,10,1,1,-19.934322032631297,0.0,0.9475524475524476,0.8756858919643945,nb
918,Synset('shawl.n.01'),garm,2,1,0,10,81,5,1,1,-12.72037414164633,0.0,1.052836052836053,1.3383124009267162,b
919,Synset('pallium.n.04'),garm,0,1,0,10,43,7,1,4,-15.906668369031346,0.0,1.052836052836053,0.7104621387635653,nb
920,Synset('wrap.n.01'),garm,0,1,0,10,47,4,2,7,-12.622423501704793,0.0,1.052836052836053,0.7765516400438971,nb
921,Synset('sweatshirt.n.01'),garm,0,1,1,10,68,10,1,1,-14.311793851440168,3.613333333333333,1.052836052836053,1.1235215217656382,b
922,Synset('cords.n.01'),garm,0,1,0,9,38,5,2,7,-13.24084908918793,0.0,0.9475524475524476,0.6278502621631508,nb
923,Synset('jodhpurs.n.01'),garm,0,1,1,9,60,8,3,2,-17.259657977372477,3.613333333333333,0.9475524475524476,0.991342519204975,nb
924,Synset('mink.n.02'),garm,0,1,0,11,49,4,2,3,-15.001786259576305,0.0,1.1581196581196582,0.8095963906840629,nb
925,Synset('diaper.n.01'),garm,0,1,0,8,124,5,3,2,-13.71899859437044,0.0,0.8422688422688422,2.0487745396902817,b
926,Synset('scapular.n.02'),garm,0,1,1,8,134,8,2,3,-15.285984714826387,3.613333333333333,0.8422688422688422,2.2139982928911106,nb
927,Synset('stomacher.n.01'),garm,0,1,0,8,108,9,1,1,-16.35521707521255,0.0,0.8422688422688422,1.7844165345689549,nb
928,Synset('sweat_suit.n.01'),garm,0,1,2,8,50,6,4,6,-15.500742636140403,7.226666666666666,0.8422688422688422,0.8261187660041458,b
929,Synset('ironing.n.01'),garm,1,2,0,8,65,7,1,3,-13.976611156250035,0.0,0.8422688422688422,1.0739543958053896,nb
930,Synset('laundry.n.01'),garm,0,2,0,8,57,4,4,21,-11.816462706936932,0.0,0.8422688422688422,0.9417753932447264,nb
931,Synset('mending.n.01'),garm,0,1,0,8,30,7,1,4,-13.436620241983208,0.0,0.8422688422688422,0.4956712596024875,nb
932,Synset('work-shirt.n.01'),garm,0,2,0,9,50,10,1,1,-20.39696795618692,0.0,0.9475524475524476,0.8261187660041458,nb
933,Synset('britches.n.01'),garm,0,1,0,10,26,8,1,1,-15.68777151926831,0.0,1.052836052836053,0.4295817583221558,nb
934,Synset('flatwork.n.01'),garm,0,1,0,9,37,8,2,1,-19.34829767289863,0.0,0.9475524475524476,0.6113278868430679,nb
935,Synset('cardigan.n.01'),garm,0,1,1,9,69,8,1,2,-15.05960800116014,3.613333333333333,0.9475524475524476,1.1400438970857212,b
936,Synset('lederhosen.n.01'),garm,0,1,0,10,85,10,1,1,-17.444761926298792,0.0,1.052836052836053,1.404401902207048,nb
937,Synset('gaiter.n.03'),garm,0,1,0,9,88,6,1,3,-17.09839134600249,0.0,0.9475524475524476,1.4539690281672966,nb
938,Synset('cagoule.n.01'),garm,0,1,0,12,29,7,1,1,-18.649379739384464,0.0,1.2634032634032637,0.4791488842824045,nb
939,Synset('blazer.n.01'),garm,0,1,0,11,83,6,5,1,-15.891426727254226,0.0,1.1581196581196582,1.371357151566882,nb
940,Synset('nightgown.n.01'),garm,0,2,1,8,72,4,5,6,-13.130709766140027,3.613333333333333,0.8422688422688422,1.18961102304597,nb
941,Synset('ulster.n.02'),garm,0,1,0,11,51,6,1,2,-15.734577620285682,0.0,1.1581196581196582,0.8426411413242287,nb
942,Synset('norfolk_jacket.n.01'),garm,0,1,0,11,36,14,1,1,-17.115592116931488,0.0,1.1581196581196582,0.594805511522985,nb
943,Synset('sweat_pants.n.01'),garm,0,1,1,9,59,10,2,1,-16.027295377619154,3.613333333333333,0.9475524475524476,0.974820143884892,nb
944,Synset('hose.n.02'),garm,0,1,0,8,126,4,1,4,-12.624168488848031,0.0,0.8422688422688422,2.0818192903304475,nb
945,Synset('sack_coat.n.01'),garm,0,1,0,10,63,9,1,1,-17.800813248443234,0.0,1.052836052836053,1.0409096451652238,nb
946,Synset('plus_fours.n.01'),garm,0,1,0,10,88,10,1,1,-18.35191282022355,0.0,1.052836052836053,1.4539690281672966,nb
947,Synset('skivvies.n.01'),garm,0,1,0,10,55,8,1,2,-19.63236184479487,0.0,1.052836052836053,0.9087306426045604,nb
948,Synset('old_school_tie.n.01'),garm,0,1,0,10,49,14,1,1,-18.31752641450708,0.0,1.052836052836053,0.8095963906840629,nb
949,Synset('necktie.n.01'),garm,8,1,0,9,120,3,2,18,-11.65959853391612,0.0,0.9475524475524476,1.98268503840995,b
950,Synset('cravat.n.01'),garm,2,1,0,9,74,6,1,1,-14.144707324376595,0.0,0.9475524475524476,1.222655773686136,b
951,Synset('jump_suit.n.01'),garm,0,1,0,8,57,8,2,2,-16.06350151364219,0.0,0.8422688422688422,0.9417753932447264,b
952,Synset('hand-me-down.n.01'),garm,0,1,0,8,55,12,1,2,-16.311761118915214,0.0,0.8422688422688422,0.9087306426045604,nb
953,Synset('gown.n.04'),garm,0,1,0,8,53,4,3,6,-12.70702810353981,0.0,0.8422688422688422,0.8756858919643945,nb
954,Synset('trunk_hose.n.01'),garm,0,1,0,10,69,10,1,1,-17.695979217927718,0.0,1.052836052836053,1.1400438970857212,nb
955,Synset('mantelet.n.02'),garm,0,1,0,11,24,8,2,2,-16.088906885778304,0.0,1.1581196581196582,0.3965370076819899,nb
956,Synset('bermuda_shorts.n.01'),garm,0,1,0,10,32,14,2,1,-17.59572648924063,0.0,1.052836052836053,0.5287160102426534,nb
957,Synset('briefs.n.01'),garm,0,1,0,10,57,6,2,4,-14.271624907472631,0.0,1.052836052836053,0.9417753932447264,nb
958,Synset('pantie.n.01'),garm,0,1,0,10,67,5,4,2,-13.91502223571182,0.0,1.052836052836053,1.1069991464455553,nb
959,Synset('hot_pants.n.02'),garm,0,1,0,10,67,9,1,2,-17.043950319570815,0.0,1.052836052836053,1.1069991464455553,nb
960,Synset('bikini_pants.n.01'),garm,0,1,0,10,49,12,1,1,-19.979784383247527,0.0,1.052836052836053,0.8095963906840629,nb
961,Synset('pedal_pusher.n.01'),garm,0,1,0,9,59,12,2,1,-20.426798526900026,0.0,0.9475524475524476,0.974820143884892,nb
962,Synset('swimming_trunks.n.01'),garm,0,1,0,9,35,14,2,1,-17.275617697781637,0.0,0.9475524475524476,0.5782831362029021,nb
963,Synset('silks.n.01'),garm,0,1,0,8,67,5,1,3,-13.364932318719957,0.0,0.8422688422688422,1.1069991464455553,nb
964,Synset('yashmak.n.01'),garm,0,1,0,9,34,7,2,1,-18.122553718185824,0.0,0.9475524475524476,0.5617607608828191,nb
965,Synset('swimsuit.n.01'),garm,3,1,0,8,39,8,5,1,-15.744517495218377,0.0,0.8422688422688422,0.6443726374832337,b
966,Synset('churidars.n.01'),garm,0,1,0,9,93,9,1,1,-20.859591513478826,0.0,0.9475524475524476,1.5365809047677113,nb
967,Synset('trews.n.01'),garm,0,1,0,9,41,5,1,1,-16.985942500866695,0.0,0.9475524475524476,0.6774173881233996,nb
968,Synset('bvd.n.01'),garm,0,1,0,10,29,3,2,1,-18.07652479319219,0.0,1.052836052836053,0.4791488842824045,nb
969,Synset('breeches.n.01'),garm,4,1,1,9,30,8,5,2,-14.3636792762466,3.613333333333333,0.9475524475524476,0.4956712596024875,nb
970,Synset('stretch_pants.n.01'),garm,0,1,0,9,34,13,1,1,-17.729717318326784,0.0,0.9475524475524476,0.5617607608828191,nb
971,Synset('chino.n.01'),garm,0,1,1,9,30,5,1,2,-16.954652316204868,3.613333333333333,0.9475524475524476,0.4956712596024875,nb
972,Synset('long_trousers.n.01'),garm,0,1,0,9,29,10,2,1,-16.54018658654976,0.0,0.9475524475524476,0.4791488842824045,nb
973,Synset('short_pants.n.01'),garm,3,1,0,9,38,6,3,7,-12.846945712431914,0.0,0.9475524475524476,0.6278502621631508,nb
974,Synset('bellbottom_trousers.n.01'),garm,0,1,0,9,96,12,3,1,-18.545171866586223,0.0,0.9475524475524476,1.5861480307279598,nb
975,Synset('pantaloon.n.03'),garm,0,1,0,9,29,9,1,3,-16.59774043772985,0.0,0.9475524475524476,0.4791488842824045,nb
976,Synset('underwear.n.01'),garm,6,1,0,9,63,9,3,1,-13.986184097481424,0.0,0.9475524475524476,1.0409096451652238,b
977,Synset('petticoat.n.01'),garm,1,1,0,9,31,9,3,1,-14.881649381674553,0.0,0.9475524475524476,0.5121936349225704,nb
978,Synset('thong.n.02'),garm,0,1,0,10,81,5,1,5,-14.177925281965692,0.0,1.052836052836053,1.3383124009267162,nb
979,Synset('drawers.n.01'),garm,0,1,0,10,22,6,5,7,-13.500461254096503,0.0,1.052836052836053,0.3634922570418241,nb
980,Synset('bloomers.n.01'),garm,0,1,0,10,24,5,4,6,-12.782221928077115,0.0,1.052836052836053,0.3965370076819899,nb
981,Synset('ballet_skirt.n.01'),garm,0,1,0,9,35,4,2,2,-16.872434727337406,0.0,0.9475524475524476,0.5782831362029021,nb
